gene	expression_in_log2tpm1	is_top_5	pc_low	pc_median	pc_high	pc_outlier	pc_is_filtered	pd_low	pd_median	pd_high	pd_outlier	pc_percentile	parent_sample	sample_id
SCG3	6.03320272594	top5	-0.659632325172	0.111167453229	1.21347796917	pc_up	NA	NA	NA	NA	NA	91	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SEZ6	8.89996106658	top5	-0.660930514336	0.0977480858564	1.14021122456	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SEZ6L	7.24991933493	top5	-0.671917021275	0.0977480858564	1.19642138481	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SLC17A7	6.74926608381	top5	-0.670610427856	0.25107562542	1.4141305685	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SNAP25	7.63023071586	top5	-2.92789244652	0.807443857193	5.54905128479	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SNORA4	3.37155886261	NA	0	0	0	NA	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SNORA47	4.69432306013	NA	0	0	0	NA	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SNORA61	6.66959375119	top5	-2.15748143196	0	3.59580254555	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SNORA8	4.51412226017	NA	-1.94589042664	0	3.24315071106	NA	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SPTBN4	6.0596148563	top5	-1.65484368801	0.782504558563	3.6779384613	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
STMN2	8.83424980925	top5	-1.84989666939	0.298782199621	3.19725179672	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
SYP	6.42324199597	top5	-1.33208751678	1.04264438152	3.85649681091	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
TBR1	7.38370429247	top5	-0.0641760528088	0.0144976107404	0.106960088015	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
TMEM145	6.66234793881	top5	-1.77067840099	0.536152601242	3.45556926727	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
TUBB2B	9.68209920313	top5	-3.70773100853	2.31327295303	9.24793815613	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
WASF3	5.96693797928	top5	-1.96380484104	1.61354887486	5.33719921112	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
ZDHHC22	7.66760832567	top5	-0.126304611564	0.0144976107404	0.210507676005	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est8M_UMEND_seqtk_seed_7537
ACTL6B	6.41210404468	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
ANO2	5.25550073315	NA	-0.872387647629	0.526184141636	2.12351441383	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
AP000783.1	5.27575204883	NA	-0.898795366287	0.400636225939	1.93433845043	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
AP3B2	7.64983098505	top5	-2.67186665535	1.09767889977	5.28099250793	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
ATP1A3	8.76546844452	top5	-1.78345704079	0.546054959297	3.54374742508	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
BRSK2	6.26341005876	top5	-1.96857631207	0.495794504881	3.78539896011	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
C1orf61	6.42088657498	top5	-0.929386615753	0.275123685598	1.80963921547	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CA4	7.27239650904	top5	-2.4533624649	0.526184141636	4.42082977295	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CACNA1G	7.11800665109	top5	-0.652032196522	0.12445962429	1.20081102848	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CADM3	7.18189764311	top5	-2.65526247025	0.704955875874	4.86143398285	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CADPS	7.72839673751	top5	-2.15953826904	0.422329545021	3.96624970436	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CBLN1	5.90207357931	top5	-1.28123855591	0.275123685598	2.2866601944	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CELF3	7.12783960008	top5	-0.412685513496	0.0427840352058	0.687809228897	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CHGA	7.44923120067	top5	-2.03455162048	0.201756611466	3.50501036644	pc_up	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CHGB	7.01379721203	top5	-2.77583861351	0.443720519543	4.88705921173	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CPLX3	7.80077050443	top5	-0.186689436436	0.0287099014968	0.311149060726	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CRMP1	7.29847503474	top5	-1.76027417183	2.33055686951	6.98001337051	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
CSPG5	5.68341574703	NA	-1.80185294151	0.831960737705	3.95308089256	NA	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
DACH1	5.77925972037	top5	-2.6559150219	0.765625238419	4.99784374237	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
DRAXIN	6.19534759832	top5	-0.613302886486	0.163629814982	1.2098762989	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
DUSP26	5.59753117422	NA	-1.31706178188	0.310455471277	2.45576453209	NA	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
EBF1	5.61382629093	NA	-1.48632979393	1.39514446259	4.54140758514	NA	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
EPHA8	6.41616416473	top5	-0.283746659756	0.0426443368196	0.472911119461	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
FAM57B	8.09344397504	top5	-1.19696497917	0.310455471277	2.32683396339	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
FNDC5	6.95907460114	top5	-1.93235206604	1.02152824402	4.54250669479	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
GABRB3	6.11249163574	top5	-3.28112149239	0.565691828728	5.69307756424	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
GABRG2	6.55933884761	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
GDAP1L1	6.7616841936	top5	-0.561719536781	0.11103130877	1.01275897026	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
GFAP	8.83649225084	top5	-0.95116686821	0.275123685598	1.84593975544	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
GNB3	8.39180208252	top5	-1.41383898258	0.937371790409	3.59551358223	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
GPM6A	7.40352337579	top5	-1.66130030155	0.411533921957	3.06528019905	pc_up	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
GRAMD1B	6.08767498669	top5	-2.07077121735	1.32482933998	5.23556900024	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
HES6	8.63321322022	top5	-1.20167136192	3.14731168747	7.88225030899	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
HMP19	7.60191932079	top5	-0.340369403362	0.0705247372389	0.605942666531	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
HPCA	9.16626352789	top5	-1.12956619263	0.641648352146	2.6793627739	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
IGSF21	7.94865924556	top5	-2.12079167366	1.03571343422	4.66086483002	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
INSM1	6.57076649653	top5	-0.782838404179	0.0567235089839	1.34339094162	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
KCNQ2	7.18646094004	top5	-0.848537743092	0.0977480858564	1.41422963142	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
KIF21B	7.01970191444	top5	-1.56659126282	1.08413958549	4.09342432022	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
KIF5C	6.28299572116	top5	-3.14959263802	0.757125914097	5.98298406601	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
KLHDC8A	6.61735726159	top5	-1.77596402168	0.555914640427	3.53125905991	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
LHX2	5.96786027117	top5	-1.92107462883	0.333533734083	3.46245241165	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
LINC00599	7.39994009827	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
LPPR4	5.87282875953	top5	-1.26009273529	0.546054959297	2.63817214966	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
MAB21L1	7.66945202566	top5	-0.481180369854	0.0842030718923	0.840627610683	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
MAST1	8.37364821133	top5	-1.84544837475	0.85608112812	4.11489439011	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
MCC	6.44790974874	top5	-1.46420383453	2.13100242615	5.74398469925	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
MYT1	5.72164607842	NA	-0.910262227058	0.176445946097	1.63119447231	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
MYT1L	6.56132613645	top5	-0.126304611564	0.0144976107404	0.210507676005	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
NEUROD1	7.56514016882	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
NEUROD2	5.85324716724	top5	-0.0641760528088	0.0144976107404	0.106960088015	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
NFIB	7.82209277438	top5	-0.617382526398	3.39096784592	7.31962156296	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
NNAT	8.95113898083	top5	-1.62850868702	0.748536229134	3.60360431671	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
NPTX1	8.61647532878	top5	-1.04444694519	0.201756611466	1.89200747013	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
NRN1	8.26617748243	top5	-2.7390165329	2.36737465858	7.88484477997	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
NRXN1	5.76977173925	top5	-0.782838404179	0.0977480858564	1.34339094162	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
OTX2	9.75853970663	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
PDZD4	5.12556845178	NA	-2.29383063316	0.985560894012	4.97786474228	NA	NA	NA	NA	NA	NA	90	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
PHYHIPL	6.29167722318	top5	-2.61936831474	0.378614395857	4.59015512466	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
PTPRN	6.64400045207	top5	-1.55954325199	0.433055132627	2.96625781059	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
RNF165	5.77899700617	top5	-1.94034588337	0.67814821004900006	3.73834824562	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
RNU11	8.31980757891	top5	-4.34514570236	0	7.24190998077	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
RP1-310O13.13	5.56285295958	NA	-0.0850852653384	0	0.141808778048	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
RUNDC3A	7.48944659862	top5	-2.47090005875	1.11111533642	5.46748638153	pc_up	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SCG3	6.17312743348	top5	-0.659632325172	0.111167453229	1.21347796917	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SEZ6	8.81211311298	top5	-0.660930514336	0.0977480858564	1.14021122456	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SEZ6L	7.11759115824	top5	-0.671917021275	0.0977480858564	1.19642138481	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SLC17A7	6.73592828428	top5	-0.670610427856	0.25107562542	1.4141305685	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SNAP25	7.47500379394	top5	-2.92789244652	0.807443857193	5.54905128479	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SNORA4	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	37	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SNORA47	7.66945202566	top5	0	0	0	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SNORA61	0	NA	-2.15748143196	0	3.59580254555	NA	NA	NA	NA	NA	pd_down	35	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SNORA8	7.30186196669	top5	-1.94589042664	0	3.24315071106	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SPTBN4	5.95953834111	top5	-1.65484368801	0.782504558563	3.6779384613	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
STMN2	8.94318877836	top5	-1.84989666939	0.298782199621	3.19725179672	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
SYP	6.4944156104	top5	-1.33208751678	1.04264438152	3.85649681091	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
TBR1	7.15491934726	top5	-0.0641760528088	0.0144976107404	0.106960088015	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
TMEM145	6.68285416857	top5	-1.77067840099	0.536152601242	3.45556926727	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
TUBB2B	9.63119524846	top5	-3.70773100853	2.31327295303	9.24793815613	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
WASF3	5.74335339094	top5	-1.96380484104	1.61354887486	5.33719921112	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
ZDHHC22	7.63357651882	top5	-0.126304611564	0.0144976107404	0.210507676005	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est1M_UMEND_seqtk_seed_7649
ACTL6B	5.93475237096	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
ANO2	5.86888427303	top5	-0.872387647629	0.526184141636	2.12351441383	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
AP000783.1	5.50874555424	NA	-0.898795366287	0.400636225939	1.93433845043	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
AP3B2	7.90719112577	top5	-2.67186665535	1.09767889977	5.28099250793	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
ATP1A3	8.79116288856	top5	-1.78345704079	0.546054959297	3.54374742508	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
BRSK2	6.43462822764	top5	-1.96857631207	0.495794504881	3.78539896011	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
C1orf61	6.50620838931	top5	-0.929386615753	0.275123685598	1.80963921547	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CA4	7.34828554185	top5	-2.4533624649	0.526184141636	4.42082977295	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CACNA1G	7.2230363379	top5	-0.652032196522	0.12445962429	1.20081102848	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CADM3	7.30268461412	top5	-2.65526247025	0.704955875874	4.86143398285	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CADPS	7.33055840003	top5	-2.15953826904	0.422329545021	3.96624970436	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CBLN1	5.70238050162	top5	-1.28123855591	0.275123685598	2.2866601944	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CELF3	7.33127526715	top5	-0.412685513496	0.0427840352058	0.687809228897	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CHGA	7.32885441166	top5	-2.03455162048	0.201756611466	3.50501036644	pc_up	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CHGB	7.17242750865	top5	-2.77583861351	0.443720519543	4.88705921173	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CPLX3	7.98606956323	top5	-0.186689436436	0.0287099014968	0.311149060726	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CRMP1	7.29581484284	top5	-1.76027417183	2.33055686951	6.98001337051	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
CSPG5	6.03891898929	top5	-1.80185294151	0.831960737705	3.95308089256	pc_up	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
DACH1	5.5631581304	NA	-2.6559150219	0.765625238419	4.99784374237	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
DRAXIN	6.30979464387	top5	-0.613302886486	0.163629814982	1.2098762989	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
DUSP26	5.55887985348	NA	-1.31706178188	0.310455471277	2.45576453209	NA	NA	NA	NA	NA	NA	94	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
EBF1	5.72710360352	top5	-1.48632979393	1.39514446259	4.54140758514	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
EPHA8	6.54936113292	top5	-0.283746659756	0.0426443368196	0.472911119461	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
FAM57B	8.05745027218	top5	-1.19696497917	0.310455471277	2.32683396339	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
FNDC5	6.90833256978	top5	-1.93235206604	1.02152824402	4.54250669479	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
GABRB3	6.12142990895	top5	-3.28112149239	0.565691828728	5.69307756424	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
GABRG2	6.57410150809	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
GDAP1L1	6.66035250967	top5	-0.561719536781	0.11103130877	1.01275897026	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
GFAP	8.81522316539	top5	-0.95116686821	0.275123685598	1.84593975544	pc_up	NA	NA	NA	NA	NA	92	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
GNB3	8.59346582351	top5	-1.41383898258	0.937371790409	3.59551358223	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
GPM6A	7.64017261887	top5	-1.66130030155	0.411533921957	3.06528019905	pc_up	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
GRAMD1B	6.03011533091	top5	-2.07077121735	1.32482933998	5.23556900024	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
HES6	8.7754456741	top5	-1.20167136192	3.14731168747	7.88225030899	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
HMP19	7.57243496598	top5	-0.340369403362	0.0705247372389	0.605942666531	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
HPCA	9.0047541788	top5	-1.12956619263	0.641648352146	2.6793627739	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
IGSF21	7.93893264805	top5	-2.12079167366	1.03571343422	4.66086483002	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
INSM1	6.72928084603	top5	-0.782838404179	0.0567235089839	1.34339094162	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
KCNQ2	7.36282052553	top5	-0.848537743092	0.0977480858564	1.41422963142	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
KIF21B	7.06598152263	top5	-1.56659126282	1.08413958549	4.09342432022	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
KIF5C	6.35420529586	top5	-3.14959263802	0.757125914097	5.98298406601	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
KLHDC8A	6.45121111183	top5	-1.77596402168	0.555914640427	3.53125905991	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
LHX2	6.59335377098	top5	-1.92107462883	0.333533734083	3.46245241165	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
LINC00599	7.14812063112	top5	-0.0217464156449	0	0.0362440273166	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
LPPR4	5.96532254837	top5	-1.26009273529	0.546054959297	2.63817214966	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
MAB21L1	7.58391015187	top5	-0.481180369854	0.0842030718923	0.840627610683	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est44M_UMEND_seqtk_seed_0849
