Gene	Pvalue	tstats
CASC1	1.0	-0.5550778391329054
SLC25A36	1.0	-0.5551453063596512
RP11-334C17.6	1.0	-0.55675439605613
RP11-343J3.2	1.0	-0.557465851399906
SPOCD1	1.0	-0.5574920901590212
MUTYH	1.0	-0.5575925545075517
AC005775.2	1.0	-0.5581715886959385
VWA3A	1.0	-0.5592263993637583
AJ011932.1	1.0	-0.5592392390105764
C15orf62	1.0	-0.5603280872976565
INCENP	1.0	-0.560532528407332
UBE2S	1.0	-0.5605645753885108
TANGO6	1.0	-0.5608817953111812
RTN3	1.0	-0.5630824225041942
CYP2C8	1.0	-0.563368351521268
RP11-583F2.1	1.0	-0.5634379465814524
RP11-250B2.4	1.0	-0.5634469759159072
RP1-39G22.7	1.0	-0.5650137360403444
RP11-66B24.2	1.0	-0.5661174241361906
SYDE2	1.0	-0.5675230504841623
RP11-244F12.2	1.0	-0.5682859633385537
DNAJC27	1.0	-0.5684608691069656
ZNF584	1.0	-0.5698296171883693
ASAP2	1.0	-0.5698803878233185
ZNF665	1.0	-0.5704672716017
PABPC1P3	1.0	-0.5707492320759661
C7	1.0	-0.5711421316603509
SLC2A11	1.0	-0.5734530166428893
ARC	1.0	-0.5740367067687397
WDR48	1.0	-0.5744306534732591
RP11-20G6.3	1.0	-0.5786467757727122
SH2D6	1.0	-0.5803476959255736
PPP1R12B	1.0	-0.5807309964083699
RP11-632F7.3	1.0	-0.5843867434356806
KCNN3	1.0	-0.5845756092245846
CACNA2D4	1.0	-0.5849591408538225
AGAP9	1.0	-0.5850222700783994
CTC-550B14.7	1.0	-0.5869232089317082
RP5-832C2.5	1.0	-0.5870289362673373
RP1-167O22.1	1.0	-0.5871984165788362
PRND	1.0	-0.589329382476557
METTL24	1.0	-0.5905471986647212
RRP7BP	1.0	-0.5907853514971168
RP11-96D1.10	1.0	-0.5924765445709553
MIA	1.0	-0.5926484935173956
UBE3D	1.0	-0.592703188810481
TTYH3	1.0	-0.5938508982815145
RP11-706O15.3	1.0	-0.594165011086548
NOVA1-AS1	1.0	-0.5942375366419885
FTH1P15	1.0	-0.5942970415139498
NCKAP5L	1.0	-0.594716447610638
TMEM8B	1.0	-0.5958641987992309
ZNF19	1.0	-0.595895245524916
MFSD4	1.0	-0.5959003808771337
RP11-25H12.1	1.0	-0.5975434302350264
RP11-395A13.2	1.0	-0.5986940031075499
DDX55	1.0	-0.6000603677983342
SLC7A9	1.0	-0.6018506960183331
LINC01315	1.0	-0.6022506860222259
HAS3	1.0	-0.6030611638976264
PTMS	1.0	-0.6036152250163137
FAM168A	1.0	-0.6049612919148419
ZNF142	1.0	-0.6050813819097572
SAPCD1	1.0	-0.6051637855214085
ARSB	1.0	-0.605301301471354
HINT3	1.0	-0.6053060357726977
ZNF75A	1.0	-0.6054625275131038
AVIL	1.0	-0.6054675703970821
GOLGA8H	1.0	-0.6064443575060205
ZNF749	1.0	-0.6070119273757362
HSPA13	1.0	-0.6082656826222455
HLA-U	1.0	-0.6088390750107858
RP11-933H2.4	1.0	-0.6091462379418033
APITD1-CORT	1.0	-0.609292693506168
KLHL2P1	1.0	-0.6098410478788775
UBAC2-AS1	1.0	-0.6101860329575651
FANCF	1.0	-0.6115577088496473
LINC00685	1.0	-0.6123868118309421
KIAA0586	1.0	-0.6124426479568097
KLC2	1.0	-0.6129863174456444
CTC-459F4.3	1.0	-0.6136949173755851
RP11-165J3.6	1.0	-0.6143631902572124
ASAH2B	1.0	-0.6143914409675614
AC096921.2	1.0	-0.614948989908192
FAM131A	1.0	-0.6151100064510413
RP11-38L15.3	1.0	-0.6156492302668078
PTP4A2P2	1.0	-0.6176124110957585
CTB-79E8.2	1.0	-0.6197962748256073
RP11-219G17.4	1.0	-0.6203500140248556
RP11-13N13.6	1.0	-0.6204018602987613
AF196779.12	1.0	-0.6204613420249829
CD24	1.0	-0.6206948890240379
KCNQ1OT1	1.0	-0.620982948573099
FOXD1-AS1	1.0	-0.6215248446558383
XXyac-YX155B6.7	1.0	-0.6224676065336828
SLC28A2	1.0	-0.6232552297661303
RP11-752D24.2	1.0	-0.6232736817067532
RDH12	1.0	-0.6234685023286003
NWD1	1.0	-0.6236223611256131
RP11-22B23.1	1.0	-0.6244453142761113
PPP1R42	1.0	-0.6251473463777806
DCUN1D4	1.0	-0.6263660146688018
RP11-126K1.6	1.0	-0.6266177556881525
CTD-2619J13.23	1.0	-0.6280586264083243
RP11-540B6.6	1.0	-0.6295059525619184
ZNF646	1.0	-0.6300573991275655
TRAIP	1.0	-0.6300946056116341
RP11-23N2.4	1.0	-0.6304260922611452
ZNF281	1.0	-0.6308639749059939
MYH3	1.0	-0.6309593238652476
GABBR1	1.0	-0.6320228778968053
CRYAB	1.0	-0.6324002413168193
RASGRF1	1.0	-0.6360276495764567
CCDC154	1.0	-0.6366710175960483
TIGD5	1.0	-0.6372380455686285
PPP1R3E	1.0	-0.6373981386011704
LINC00094	1.0	-0.6377936076835562
PTMAP5	1.0	-0.639410397222692
HYAL3	1.0	-0.6395964645909813
CGREF1	1.0	-0.6397220271626392
RP11-325P15.1	1.0	-0.6399134342009848
ZNF564	1.0	-0.6402989797776283
RP11-314N13.10	1.0	-0.6410989409881881
LRP6	1.0	-0.6412024597635471
RABL2A	1.0	-0.6424715194144849
C6orf49	1.0	-0.6427070063060787
CREB1	1.0	-0.6428394906090177
CTB-158D10.3	1.0	-0.6432769059635016
HIGD1B	1.0	-0.6439317576629269
GS1-124K5.12	1.0	-0.6441799586010826
DNAAF2	1.0	-0.6450758209136996
HDAC6	1.0	-0.6451692579741108
TRIM45	1.0	-0.645361794495614
NOMO3	1.0	-0.6462787606688772
GPRIN2	1.0	-0.6467326169307526
DNALI1	1.0	-0.6477468305974133
ZNF589	1.0	-0.6479208905020593
CTD-2410N18.3	1.0	-0.6483525978085931
PAPD7	1.0	-0.6504486784338127
KRBA1	1.0	-0.6507259447216114
RP1-267L14.6	1.0	-0.6509013720197298
SSBP3	1.0	-0.6516629427195485
ATAD2B	1.0	-0.6527032984536162
LMF1-AS1	1.0	-0.6535720801113736
TYW1B	1.0	-0.6540039702360777
MIR1307	1.0	-0.6552775288538023
TJP1	1.0	-0.655997804879028
IPO13	1.0	-0.6559996726306574
TCP11	1.0	-0.6562669567527024
NEURL2	1.0	-0.6573351665416617
RP11-295B17.6	1.0	-0.6575060850681621
UNC13B	1.0	-0.6582054895907988
WDR19	1.0	-0.659001589162605
PEX12	1.0	-0.6593547152281924
ZFP42	1.0	-0.6594926902196787
ADAMTS7P3	1.0	-0.661499106343964
RP11-278C7.4	1.0	-0.6623589094635229
AC010761.9	1.0	-0.6636395792929616
MED12L	1.0	-0.6638132133861412
BBS12	1.0	-0.6655379538316815
RP4-657D16.3	1.0	-0.666336001753588
ING4	1.0	-0.6668365149246587
KIAA1147	1.0	-0.6671081388241865
CRAMP1L	1.0	-0.6679678677168757
CCDC106	1.0	-0.6683086711507983
RP11-20I23.2	1.0	-0.6686706017599007
CNTNAP3B	1.0	-0.6690598621297033
COL25A1	1.0	-0.669679465748919
KIAA0101	1.0	-0.6702390180043443
PRIM1	1.0	-0.6713059443944522
RP11-148L24.1	1.0	-0.6713274225248488
RP5-1054A22.4	1.0	-0.6717514175933312
RP11-666A8.12	1.0	-0.6724972401234358
AC096772.6	1.0	-0.6726205020670578
PFN4	1.0	-0.6726229246941515
PINK1-AS	1.0	-0.674270873303331
DDX12P	1.0	-0.6750987362947919
RHOQP1	1.0	-0.675248412389332
TEKT1	1.0	-0.6758198354192031
CTC-444N24.11	1.0	-0.6773669374795654
DNAJC27-AS1	1.0	-0.6776373854991214
RP11-611O2.1	1.0	-0.6776562060517218
RP11-485G7.6	1.0	-0.679490981248947
LINC00115	1.0	-0.6806013497284721
CENPT	1.0	-0.6808261930269784
KCNT2	1.0	-0.6809082772188308
DCP2	1.0	-0.6821981488593539
DPP10	1.0	-0.6833511945927173
BIRC5	1.0	-0.6835336676239707
CTA-253N17.1	1.0	-0.6844770723730018
LRFN3	1.0	-0.6850666953922844
DNAJC12	1.0	-0.6850969515447863
CAP2	1.0	-0.6854693730849015
EPHA5-AS1	1.0	-0.6856302698553617
DGKD	1.0	-0.6861157098131523
CDC25C	1.0	-0.6871463521771604
ZNF20	1.0	-0.6888238308748663
DOCK9-AS2	1.0	-0.6891976795573467
RP4-714D9.5	1.0	-0.6899206256938836
GLCCI1	1.0	-0.6906272561794042
FAM157C	1.0	-0.6912655320105243
PANX2	1.0	-0.691367648403343
TOP3B	1.0	-0.6917263848384059
FAM8A1	1.0	-0.6924924245708598
LINC00173	1.0	-0.6942656948668773
CITED2	1.0	-0.6944001193197947
AC060834.2	1.0	-0.69519509102004
RNVU1-3	1.0	-0.6952686230414561
GFRA1	1.0	-0.6960240840710108
RP11-397A16.1	1.0	-0.6960385720006047
TAF1A-AS1	1.0	-0.6969801965358201
IP6K1	1.0	-0.6970114131074092
IFT140	1.0	-0.6997039386302475
RHOBTB3	1.0	-0.7000543698386845
SPG20-AS1	1.0	-0.7003873631327235
PTPRG	1.0	-0.7010098378703923
OTUD3	1.0	-0.7034999666641902
CDON	1.0	-0.703559795810465
CCDC150	1.0	-0.7037278180823
ZHX3	1.0	-0.7044453320958151
NKX2-5	1.0	-0.7044544196753588
CTD-2623N2.3	1.0	-0.7058741427787545
CFAP69	1.0	-0.7061098525313082
AMZ2P1	1.0	-0.7067815920620634
UNC45B	1.0	-0.7073726669102615
ERCC6-PGBD3	1.0	-0.7080026563770582
SNX18P7	1.0	-0.7081020381269804
C22orf31	1.0	-0.7090368696951437
ZMIZ1-AS1	1.0	-0.7092939954863307
AC016738.4	1.0	-0.7110706882027534
RP11-730A19.9	1.0	-0.7111476538567564
WDR82	1.0	-0.7120799174465744
AKAP11	1.0	-0.7122656899598669
LINC00997	1.0	-0.7128515840481968
H3F3B	1.0	-0.7134021631640695
DUSP27	1.0	-0.7134588647656331
RP11-110I1.6	1.0	-0.7138600927681378
RP11-840I19.3	1.0	-0.7147265578353792
RP11-481N16.1	1.0	-0.7180959752697849
CTD-3185P2.1	1.0	-0.7194993089433631
RP11-285F16.1	1.0	-0.7195174331447879
PLK4	1.0	-0.7201169901386807
NSUN5P2	1.0	-0.7205533826693046
GAPDHP65	1.0	-0.7211931638309985
TAF1A	1.0	-0.7212945291180635
MAU2	1.0	-0.723185902623497
SSR4P1	1.0	-0.7232227357011046
KLF7-IT1	1.0	-0.7232802193444706
FAM19A1	1.0	-0.7246177296157853
AMZ1	1.0	-0.7249548403354575
NPAS3	1.0	-0.7249820104723431
FAM132B	1.0	-0.7251509837166246
RIMKLBP2	1.0	-0.7258423292426295
CEP68	1.0	-0.726403232114193
NMU	1.0	-0.7265561298699501
RP11-841O20.2	1.0	-0.7271798200478092
RP11-452H21.1	1.0	-0.7282440492151276
AC108142.1	1.0	-0.7284950563614607
CTD-2184D3.5	1.0	-0.7286925251153411
KCTD12	1.0	-0.7292434700611369
SHC2	1.0	-0.7301395592922171
RP11-203F10.6	1.0	-0.7309121223169027
CH507-145C22.3	1.0	-0.7314983268695905
RP11-570L14.2	1.0	-0.7331730557680463
EGFL8	1.0	-0.733174626039577
RP3-323N1.2	1.0	-0.7331767736122141
CTAG1B	1.0	-0.7339138267083796
BRF1	1.0	-0.7347507808815757
LINC00943	1.0	-0.7348976501575275
CTD-2588E21.1	1.0	-0.7349417865559472
CDR2L	1.0	-0.735360052216831
OSER1-AS1	1.0	-0.7367018715387827
DZANK1	1.0	-0.7369353167791488
RP11-680F20.12	1.0	-0.7370396974242426
FAM219A	1.0	-0.7382831681938943
ARL3	1.0	-0.7384185633309908
DCUN1D2	1.0	-0.7386273279947491
RP11-464F9.20	1.0	-0.7401365475936839
GOLGA6L5P	1.0	-0.7402751063825851
LPCAT1	1.0	-0.7407847139881218
U47924.6	1.0	-0.7409820270315087
COIL	1.0	-0.7411381293685954
RBM8B	1.0	-0.7415601633577331
RP5-966M1.6	1.0	-0.7418545823436964
USP6	1.0	-0.7423717549196411
ZNF213-AS1	1.0	-0.7433151720097505
CTD-3065J16.6	1.0	-0.7434260793998074
CTA-384D8.36	1.0	-0.7436596339693815
RP11-764K9.4	1.0	-0.7441984691674546
SIAH1	1.0	-0.7443668780641322
AC002117.1	1.0	-0.7445035151599458
SOX14	1.0	-0.744513775841381
SNAI3-AS1	1.0	-0.7452174949086752
EFHC1	1.0	-0.7453851128418066
MRPL35P2	1.0	-0.7456838188445888
LY6G6F	1.0	-0.7464830214174243
SETD7	1.0	-0.7472637154217872
RP11-29G8.3	1.0	-0.747364415760502
LINC01144	1.0	-0.7489149762999461
RP11-700J17.2	1.0	-0.7493042928544852
ARHGAP31-AS1	1.0	-0.7501451464730862
BX842568.2	1.0	-0.7506145965469896
MIAT	1.0	-0.7507460471671714
SLC25A25-AS1	1.0	-0.7508347576999851
SNCA	1.0	-0.7510186579864562
RP11-368P15.3	1.0	-0.7531007667276359
CTD-2135J3.4	1.0	-0.753160953198638
PABPC1L2B-AS1	1.0	-0.7533781862470278
FAM217A	1.0	-0.7535123120193066
IGSF3	1.0	-0.7535692548562168
LINC00969	1.0	-0.7538234804982331
ZNF136	1.0	-0.7546747102145731
HIP1	1.0	-0.7548406171144572
RP11-726G1.1	1.0	-0.7560056041700408
FLVCR1	1.0	-0.7562154112470666
TBX5-AS1	1.0	-0.756431944768932
SENP5	1.0	-0.7597787199362473
CFAP53	1.0	-0.7600549022943232
TDG	1.0	-0.7603627279719146
ETV5-AS1	1.0	-0.7605612494606844
ASB8	1.0	-0.7605911467701537
RP11-308D16.2	1.0	-0.7614192575842953
MAGEA6	1.0	-0.7614529146095401
MAN2A2	1.0	-0.7620787496156439
CKAP2	1.0	-0.7628761782408672
CCDC121	1.0	-0.7632584079953948
POMT2	1.0	-0.7633379711398415
METTL2A	1.0	-0.7642287780103438
CLCN3	1.0	-0.7645573198889807
ATM	1.0	-0.7653933993607537
TMEM164	1.0	-0.7659248352613393
CTC-471J1.2	1.0	-0.7673986334366607
OSGEPL1	1.0	-0.7674102521392815
HMGN2P28	1.0	-0.7679044070619085
RP5-1136G13.2	1.0	-0.7679067050416598
GFOD1	1.0	-0.7685361695706008
FAM157B	1.0	-0.7693295682870173
RP4-756H11.3	1.0	-0.7709453422665759
LINC00899	1.0	-0.7730203905590795
SCT	1.0	-0.7739189932434304
DLG5	1.0	-0.774747007307065
YWHAG	1.0	-0.7748826129646446
RASA1	1.0	-0.7755412754491287
CTD-2545G14.6	1.0	-0.7761096678059816
FUZ	1.0	-0.776202113666819
APOLD1	1.0	-0.7778286950325621
TTC21A	1.0	-0.7781578210370764
AC009495.3	1.0	-0.7782685014984959
RP4-575N6.5	1.0	-0.7784338138122905
TUBGCP4	1.0	-0.7796401558108478
ENKUR	1.0	-0.7800099274024678
HN1	1.0	-0.7813716715758804
RP1-224A6.8	1.0	-0.7817517544651047
AC072052.7	1.0	-0.7818440630844896
KLHDC9	1.0	-0.7819936052949845
SIN3B	1.0	-0.7823909485436076
FBXW8	1.0	-0.7827510132060398
VIPR1-AS1	1.0	-0.7842686305117809
CHRNE	1.0	-0.7856408218105262
RP11-77P16.4	1.0	-0.7859197696070767
TEFM	1.0	-0.7861245810259742
HKR1	1.0	-0.7867447920209669
RP3-446N13.5	1.0	-0.7867910602779974
RP11-539L10.3	1.0	-0.7870344963325515
RPS26P15	1.0	-0.7878915371219704
PIK3IP1-AS1	1.0	-0.7882744397615257
TERF1	1.0	-0.789202821358925
ERI1	1.0	-0.790831130669515
PRNP	1.0	-0.791428349963172
NATD1	1.0	-0.7930997962655738
CCNT2	1.0	-0.7932456808519641
ZNF26	1.0	-0.7932858563617567
ZNF85	1.0	-0.7938815979295388
DENND4A	1.0	-0.7939293923701896
PPP2R2C	1.0	-0.7941423939359958
ADCY6	1.0	-0.7945947506776839
ATXN7L3B	1.0	-0.7949361111947008
TBC1D31	1.0	-0.7958646988999533
CCNI	1.0	-0.7959957642571276
RP11-793H13.10	1.0	-0.7962823650145632
ZNF687	1.0	-0.7974386212710399
RP4-584D14.5	1.0	-0.797580422510893
ZNF195	1.0	-0.7979932935134363
FBXL22	1.0	-0.798142262742304
CH507-210P18.1	1.0	-0.7982515927333366
CTD-2248H3.1	1.0	-0.7984537172508088
RP11-526F3.1	1.0	-0.7986411693960143
TP53I11	1.0	-0.7994797533734894
ZNF775	1.0	-0.799788742688133
TENM2	1.0	-0.8001083621672103
CTC-529I10.1	1.0	-0.8008209532541251
RP11-313P13.4	1.0	-0.8008536775204933
RP11-549B18.3	1.0	-0.8011996393385601
CACTIN-AS1	1.0	-0.8019363417093179
RNF138P1	1.0	-0.8019499509071731
ZMYM3	1.0	-0.8023261481621534
RP11-566K11.5	1.0	-0.8026140153265992
ANKS3	1.0	-0.8029098743919987
CTD-3193O13.1	1.0	-0.8033584582062417
RP11-545M17.3	1.0	-0.8055416787258489
METTL22	1.0	-0.8056175014163756
RP11-762I7.5	1.0	-0.8085342073084054
FOXA2	1.0	-0.8086259585629547
RP11-293M10.6	1.0	-0.8101779839644557
N4BP3	1.0	-0.8104633067673677
PHF2	1.0	-0.8116739774987521
DNHD1	1.0	-0.8117163977925596
SLC44A5	1.0	-0.8125623679915568
C12orf73	1.0	-0.813376643463787
TUSC3	1.0	-0.8145971139384655
CTC-251D13.1	1.0	-0.8153010295695938
KNSTRN	1.0	-0.8169315325948983
TUBB1	1.0	-0.8169493923249189
SCN9A	1.0	-0.8170731629119367
SCRN3	1.0	-0.8176163503882622
NDRG2	1.0	-0.818753860441918
DAB2IP	1.0	-0.8193036229087186
ADAL	1.0	-0.8200226427547557
PSPC1P1	1.0	-0.821283296809008
RP11-47I22.1	1.0	-0.8215001155945996
ZFPM1	1.0	-0.8218831123535912
FCHO1	1.0	-0.8219170390330632
SETD5	1.0	-0.8224530488015022
PACS2	1.0	-0.8230299232138848
HINFP	1.0	-0.8233620803141639
RP5-943J3.2	1.0	-0.8244363929827785
AC010226.4	1.0	-0.825535531982317
MARCH8	1.0	-0.8258433241574196
TRIM17	1.0	-0.8265442722610655
RP13-516M14.1	1.0	-0.8268500120633435
RP11-481J2.2	1.0	-0.8273453028542875
FAM222B	1.0	-0.8296081436850798
AGBL3	1.0	-0.8302907092377818
TMPRSS9	1.0	-0.8303001762203456
TEKT3	1.0	-0.830676390325788
RPL7P21	1.0	-0.8309570257359933
ZNF728	1.0	-0.8312776118443651
LDB1	1.0	-0.8320638334348687
CKAP5	1.0	-0.8321552396410923
RP11-732A19.5	1.0	-0.8329215771352894
RP5-894A10.6	1.0	-0.8330562630629312
CENPF	1.0	-0.8332468035588063
KAT2B	1.0	-0.8336592165603816
THNSL1	1.0	-0.8337748466380414
RLF	1.0	-0.8342249208520084
SYNGAP1	1.0	-0.8346381902204305
RUNDC1	1.0	-0.8349412045136587
ALPK3	1.0	-0.8355047791973566
EXOC7	1.0	-0.8355669955422951
RP5-940J5.6	1.0	-0.8376590550068443
SOX6	1.0	-0.8377711640139108
CDC42P6	1.0	-0.8385904456425364
FANCA	1.0	-0.8387825340264572
P4HTM	1.0	-0.8388182103023544
CSNK1G3	1.0	-0.839191636337333
ENTPD1-AS1	1.0	-0.8395371219131214
RP11-53M11.3	1.0	-0.8410309171770859
ZMYM2	1.0	-0.8411335971850963
CHRNA6	1.0	-0.8424207612762177
NCOA1	1.0	-0.8424628379182728
KLLN	1.0	-0.842505287791021
TTC37	1.0	-0.842733076960306
TRIM3	1.0	-0.8432469966031301
DTL	1.0	-0.8434855825495622
RP11-259G18.3	1.0	-0.8439143444405816
RP4-769N13.6	1.0	-0.8454309072768635
SPX	1.0	-0.8461751069661063
RP11-62H7.2	1.0	-0.8468774207533065
KIFAP3	1.0	-0.8499798825030147
ST8SIA1	1.0	-0.85131332047067
TTC9	1.0	-0.8522446610878641
ULK1	1.0	-0.8526659859996024
RP11-770J1.3	1.0	-0.8533786213344277
PVT1_1	1.0	-0.8535294452391383
PTH1R	1.0	-0.8535885924363497
OVOS2	1.0	-0.8543377942541663
RP11-141B14.2	1.0	-0.8554080558779386
RPL7AP11	1.0	-0.8555427370069799
TSEN2	1.0	-0.8556562605298089
ZNF322	1.0	-0.8568607446071315
RP11-688G15.3	1.0	-0.8569111952018393
SMARCA1	1.0	-0.8579098857648635
DEPDC7	1.0	-0.8579633796735926
ATP4A	1.0	-0.8579763046066665
RP11-927P21.5	1.0	-0.8581860520771626
RP1-137D17.2	1.0	-0.8598748006081093
IGF1R	1.0	-0.8616452233288256
RP11-968A15.2	1.0	-0.8617370285320409
EXOSC6	1.0	-0.8621532251499231
RP11-15L13.4	1.0	-0.8640591402873063
SART3	1.0	-0.8642154234278547
RP11-260A9.6	1.0	-0.8654470258002156
RP11-1348G14.4	1.0	-0.8661130401070671
RP11-295P9.3	1.0	-0.8662576394931468
FIZ1	1.0	-0.8665023730063875
LINC01004	1.0	-0.8669813004685464
GZF1	1.0	-0.8690093215844574
SPHK2	1.0	-0.8690410953383002
LINC00693	1.0	-0.869339241921109
THTPA	1.0	-0.8705724938588364
TMEM133	1.0	-0.8707096903739727
TMEM25	1.0	-0.8717012704889673
CH507-24F1.1	1.0	-0.8718488473120117
CCDC23	1.0	-0.8721308587253577
FLRT2	1.0	-0.8734275012162626
CCDC77	1.0	-0.8738717382460623
ERV3-1	1.0	-0.8760878759273958
GPAM	1.0	-0.8763527786864931
ZNF202	1.0	-0.8766101194586522
KRT17P2	1.0	-0.8766341806181631
PGPEP1L	1.0	-0.877379120559173
ESYT3	1.0	-0.877774691252795
RP1-228P16.1	1.0	-0.8783745890184794
GABRR1	1.0	-0.8784109014937403
TNFRSF13C	1.0	-0.878610089758367
GK5	1.0	-0.8788787287711797
ST20-MTHFS	1.0	-0.879169526892182
CC2D2A	1.0	-0.880205529479388
RP11-416A14.1	1.0	-0.8815208404368268
CTD-2008L17.2	1.0	-0.8815426699347797
FUBP1	1.0	-0.8824195568838933
CYP2F1	1.0	-0.8826452483323504
DDIT4L	1.0	-0.883069552170346
FN3K	1.0	-0.8831983812714798
TMSB4XP2	1.0	-0.8832474196911866
LA16c-360H6.1	1.0	-0.8852213451509197
TAS1R3	1.0	-0.8862207988970269
EIF4BP3	1.0	-0.8862774849154785
PTOV1-AS2	1.0	-0.8866349739388995
ZNF252P	1.0	-0.8871845195029404
FITM1	1.0	-0.8876048926767561
BACH1	1.0	-0.8878058960709347
CYP7B1	1.0	-0.8885387983772348
CREBBP	1.0	-0.8886934817018526
RP11-83M16.3	1.0	-0.8888088512369046
ZNF517	1.0	-0.8888748334599306
CEP44	1.0	-0.8907397238992587
AC097468.4	1.0	-0.8917186644387767
RP11-97C16.1	1.0	-0.8922812490874916
LYRM7	1.0	-0.893038204211036
DMWD	1.0	-0.8943736298989989
SDCCAG8	1.0	-0.8950453574824357
RP4-734P14.4	1.0	-0.895641249323694
CTD-2267D19.1	1.0	-0.8963253110964906
KCTD21	1.0	-0.896470552121413
LINC00539	1.0	-0.8981397057705656
ZNF205	1.0	-0.8984708941934861
RP11-186B7.4	1.0	-0.8986458992871131
HSPD1P6	1.0	-0.8991982677194194
CEP131	1.0	-0.8995313599340177
RP11-809N8.4	1.0	-0.8995563698289584
THAP7-AS1	1.0	-0.900061356613016
RP5-1160K1.6	1.0	-0.9004806988145072
GP6	1.0	-0.9007868214505509
SUV420H1	1.0	-0.9008666813072512
AJ271736.10	1.0	-0.9017044839051718
SEPT14P8	1.0	-0.9017705454635714
MIR100HG	1.0	-0.9018510938934731
RP1-95L4.4	1.0	-0.9021346887955849
TBCK	1.0	-0.9034334141773366
CHKB-CPT1B	1.0	-0.903619343325931
RP11-48G14.3	1.0	-0.9043660315310892
SLX1B-SULT1A4	1.0	-0.9046196834100901
POTEI	1.0	-0.9057749726643508
BNC2	1.0	-0.9066547282857325
LINC01126	1.0	-0.9066692362970181
RCAN3	1.0	-0.9070782985630436
EHMT2	1.0	-0.9075664593832261
RP11-60A24.3	1.0	-0.908205800994994
SKINTL	1.0	-0.9090350426609121
MIR3180-1	1.0	-0.909212947142371
PAIP1P1	1.0	-0.9096182845686619
DGCR8	1.0	-0.9112212977803381
SMG8	1.0	-0.9113757947082903
LMOD3	1.0	-0.911635556868249
RIF1	1.0	-0.9118295731877231
LCOR	1.0	-0.9120500844165933
VAMP2	1.0	-0.9132827776389755
SERINC1	1.0	-0.9132987900399049
RP11-39K24.4	1.0	-0.9134167563948137
RP4-785G19.5	1.0	-0.9138806171548801
CFAP58	1.0	-0.9157046933873484
RBM15B	1.0	-0.9158566684332058
DNAI1	1.0	-0.9178914759682354
BOD1L1	1.0	-0.9186189728503509
AP000688.29	1.0	-0.9192710255193994
LINC01322	1.0	-0.9198027675616514
TMEM72	1.0	-0.9200508598051527
RP3-355L5.4	1.0	-0.9213684471405669
FHL1	1.0	-0.9214278057577497
PDCL	1.0	-0.9215416852536253
CHD2	1.0	-0.9222068862617203
RP11-418H16.1	1.0	-0.9225018853269946
SRPK3	1.0	-0.9234650716128023
DNAH7	1.0	-0.923665338126705
C6orf118	1.0	-0.9242898620033688
RP11-756A22.7	1.0	-0.9248401537710776
SYCE1L	1.0	-0.9248483316864855
SEMA4C	1.0	-0.9250333679713847
HOXA6	1.0	-0.9254398326909166
RRAGB	1.0	-0.9254645583903293
ARID4B	1.0	-0.9255322797719895
ZNF845	1.0	-0.926711333319772
RP11-632F7.1	1.0	-0.9271685900318187
ADAT3	1.0	-0.9272487505224388
FAM185A	1.0	-0.9287579876465101
RAB11FIP2	1.0	-0.9293271682349402
AC009542.2	1.0	-0.92971189072083
LRP1B	1.0	-0.9307349880585469
ZBTB17	1.0	-0.9308003928012916
MESP2	1.0	-0.9308208632734704
MROH7	1.0	-0.9312431425166509
EID3	1.0	-0.9331596890304068
AC012501.3	1.0	-0.9346413122498767
CTD-2195M15.1	1.0	-0.9352694702753456
MEIS1-AS2	1.0	-0.9354120163797226
KB-1572G7.2	1.0	-0.935816150227016
MEIOB	1.0	-0.9364001454374081
CTD-2619J13.14	1.0	-0.9375174267739819
AVPR2	1.0	-0.9385932653666208
RP5-849H19.3	1.0	-0.9390250991728559
ZNF367	1.0	-0.9396239576207007
AJ003147.11	1.0	-0.9397847852458631
ABC7-42404400C24.1	1.0	-0.9401015187048676
ABL1	1.0	-0.9401036265752726
GPR3	1.0	-0.9405868975331516
CTD-2066L21.3	1.0	-0.9416916932335304
RP11-160C18.2	1.0	-0.94352182448814
SBF2	1.0	-0.9435288123231773
RP11-353N14.4	1.0	-0.9443011599970695
RP11-486I11.2	1.0	-0.9443898090896075
FZD7	1.0	-0.9444059894499519
RBM33	1.0	-0.9456232977814185
B4GALT2	1.0	-0.9458075020492912
PCNXL4	1.0	-0.9466031668481756
SLC23A2	1.0	-0.9481058081804645
CH507-42P11.7	1.0	-0.9489099807050791
CEP85	1.0	-0.9503856434824692
CTD-2154I11.2	1.0	-0.9504547431556816
ZNF512	1.0	-0.9506530500918479
USP2-AS1	1.0	-0.9515090157790382
SOX8	1.0	-0.952275177362956
LOXL1-AS1	1.0	-0.9524543854411341
CACNB3	1.0	-0.9531363233053523
ZBTB45	1.0	-0.953852925607827
RP11-320P7.2	1.0	-0.95463172284975
CAP2P1	1.0	-0.9548553336693638
PDE1B	1.0	-0.9556359001970357
SGCB	1.0	-0.9557476837133884
HP1BP3	1.0	-0.9560625409279508
NPRL2	1.0	-0.9569389890840397
FAM95B1	1.0	-0.9575610790795871
RP11-415F23.4	1.0	-0.9585971671615171
ZNF623	1.0	-0.9605792191017153
MAGEA3	1.0	-0.9612692020675254
RP11-274B21.2	1.0	-0.9614903327195238
SPDYE3	1.0	-0.9642694786699209
RP4-594I10.3	1.0	-0.9646272724088474
MTHFR	1.0	-0.9665912668501947
C9orf117	1.0	-0.966858667421014
