Gene	Pvalue	tstats
TMEM161A	0.000981989189959589	6.52893069164346
SLC43A1	0.0009202332411513133	6.528380897239875
RP11-872D17.4	0.0010451477154201283	6.526220143940719
AC005754.8	0.0010538037817874439	6.526033718833202
DIP2A	0.0010113072166315201	6.5259391028804625
AC009404.2	0.001037475451815458	6.525089544375206
RP11-7F18.2	0.001041924449252442	6.524411344627665
LINC00888	0.0010074907136462378	6.524203279019995
SREK1	0.0009925668047716615	6.523942694780062
RP11-302L19.3	0.0010428020222148465	6.523203436538951
SNAI1	0.0010279282075851927	6.522605070907524
PGM5P2	0.001084720019571691	6.520438060558025
DHPS	0.0010342739560849985	6.519767011985502
GABPA	0.0009936512823326368	6.51819391357991
FAIM2	0.0010175322993726799	6.5176240482544525
RP11-192H23.8	0.0010872553563747828	6.51322294258765
RP11-761N21.2	0.001094714334052112	6.51227455191199
KRT8P12	0.0010625515572121715	6.511426303584464
TRIM28	0.0010589625246762964	6.510679550810088
GTF2H2	0.0010787326907589158	6.510491970961436
EEF1B2P6	0.001113703826518229	6.509583254534494
KCNE2	0.0010834909556094528	6.508883496137634
RP11-309L24.6	0.0011191269912290262	6.508741539550429
ZNF528	0.0010818103447327002	6.507000391229372
AC084219.4	0.00111326976114365	6.50600979589845
TAS1R1	0.0011397011762892622	6.504611342492342
RPRD1B	0.0010676427802261028	6.504588628410951
POU5F1P3	0.0011327443692164339	6.502866653916485
LRP12	0.0011055635688155747	6.502175306233795
PLEKHH3	0.0010273446863965784	6.501766077397296
RP11-173B14.4	0.0011483889295700327	6.5008209802684425
RPSAP41	0.0011338110887905324	6.5001585072711165
RP11-196G11.1	0.0011518587178492867	6.499664900604523
LINC01143	0.001156113270135216	6.4982497812588775
ARID2	0.0011080142154709558	6.497791218253691
RP11-106M3.3	0.00110004090485484	6.496989006492643
RP11-147L13.13	0.0011221975161666716	6.496933980941304
SKA2	0.0010988143329533537	6.496450811947117
BARX2	0.001154518449630672	6.495948510266087
EIF3B	0.0011123080417220054	6.495503739306058
METTL21A	0.0011107192965282458	6.4950101481339395
UBE2V1	0.0010780930683445232	6.492087828538484
RP11-363E6.4	0.0011926680262602245	6.491729412653918
KB-1836B5.1	0.001184049752782075	6.491682503058264
FAM180B	0.0011929667075725565	6.491056955108648
SNTG2	0.0012056345138788435	6.489415972645131
RP11-996F15.4	0.001209769504404644	6.485612035289216
RRM2	0.001132001175974418	6.485354398799662
ANAPC4	0.0011334700471827936	6.484991680038432
GIT2	0.0011600942126580595	6.484670910213915
TBX2-AS1	0.0011491725032311791	6.484174147320358
KRT40	0.0012353536310164511	6.48398299533372
RP11-110I1.13	0.0012002907852107245	6.482554828240835
CBX3P4	0.0012409158529858614	6.477990968262116
LDHAP4	0.0012277040439901995	6.4779427778316725
MRPS27	0.0011637129936545511	6.476799001001968
PAK1IP1	0.0011157115143771111	6.476123404475645
CTD-2532N20.1	0.0012596565079530297	6.474668495362971
CTIF	0.0012069295423814946	6.473780491109714
P2RX6	0.0012577538312968479	6.4722915750062855
CTD-3035K23.3	0.0012729102512671732	6.472049586133935
ZNF787	0.001239971913813434	6.471181398703961
CTD-3138B18.5	0.0012431106963786732	6.469862677438438
PAN3-AS1	0.0012393505961041996	6.469650858026931
ANKRD20A19P	0.0013409547325118247	6.46083786899002
CTD-2286N8.2	0.0012998332524475531	6.4608264716847215
TRDN	0.0013360807572373754	6.460199374257489
RP11-1109F11.3	0.0013319655622757941	6.459861753117709
LINC01126	0.001308698255858339	6.4588294228288845
C19orf26	0.0012870165487769202	6.455209501524275
SCFD1	0.0012668308724624508	6.455129527095195
NOP16	0.001279201107458292	6.45440269779371
LL0XNC01-7P3.1	0.0013245097636195196	6.454023686617079
HOXA2	0.0013349546276898159	6.4516855211256
SMIM17	0.001359359533674267	6.4462599567457275
LRP6	0.0013559804261962	6.445276033207017
LMAN2L	0.0012732778375200257	6.445018258342226
RP11-1277A3.1	0.001365993605547136	6.444363953794178
AC005253.2	0.0013803249303365275	6.444256324414182
FZD10-AS1	0.0014088318398822804	6.442720987514369
ARHGEF6	0.0013477631767631053	6.441798189222539
USP1	0.001370466778224729	6.437647714110349
PRIMPOL	0.0014150699041667423	6.43723059813518
ZNF865	0.001391445096153023	6.436255959139965
SPRY4	0.0014311904213712189	6.436241623831114
IFT88	0.0013893102255061215	6.435783705216672
SNRNP48	0.0013883563291268513	6.435596067177452
RP11-245D16.4	0.0013496687536160598	6.434609996854058
SLC12A7	0.0013279888760047184	6.434203208872125
TRIM60P18	0.0014407730942628777	6.433690120682684
ZCCHC4	0.0014425123218534484	6.433154301728929
SEPT2	0.0013388863179677171	6.432964827087579
STIP1	0.001390165953831324	6.432658103439099
SBF1	0.0013512994434857616	6.432367006245596
POMGNT2	0.0013182671601783065	6.430514514147022
CSTF3-AS1	0.0014415736400280362	6.429621857425618
RAC3	0.0013825882447213791	6.429517451483064
RAB12	0.0013758836810224863	6.4290992684706065
LINC00982	0.0014685034281979193	6.427243008380477
CCND2-AS2	0.0014835487618856179	6.425632373256433
NUP62	0.0014281680468281877	6.424045659732819
MAU2	0.0014369160157026923	6.423484113984265
HMGXB3	0.0014786915701781565	6.42142842645867
TNKS2-AS1	0.001516672749294862	6.421296041716341
DPH2	0.0014494356107210872	6.420226866916674
GUCA1B	0.00150298248944298	6.420115560663277
GET4	0.0014792057182017805	6.41959407067534
RP11-388C12.8	0.0015254927210436946	6.4193627505283954
RP11-551L14.4	0.001522739760689222	6.417318396511993
RP3-402G11.28	0.0014744664031263197	6.416657437430393
ARVCF	0.0014788287665884739	6.415397519927409
AC090602.2	0.0015730728525812985	6.4150928133805305
LAMTOR5-AS1	0.0015168833834803726	6.414294803575633
MTMR7	0.00154355006971994	6.4134734627586365
RP5-1112D6.7	0.0015206860150406448	6.41276922981889
ZNF714	0.0015399041671577255	6.412368420168454
AP001412.1	0.001579929417413347	6.41163664717399
RARS2	0.0014661256068382084	6.4101526580247645
OSR1	0.0015397481109541507	6.409812439529594
ATG12	0.0015285873997374503	6.409283615055692
ACTR10	0.0014726782744049999	6.4089024173314275
PUS3	0.0015160362815171474	6.407485417947529
FRAS1	0.0015739400606652695	6.406525260915584
PTOV1-AS1	0.0015373286190658979	6.406261776488407
BTBD3	0.0015662126070748426	6.403642257017111
CRTC1	0.0015749689409526018	6.40255742544207
ZNF420	0.0015290429926577709	6.401983015808521
ALS2	0.001512819202077435	6.399657960557015
RP11-330O11.3	0.0016112565786532442	6.398907353156189
HHIP	0.0016828323249163896	6.393549402704713
RP11-244O19.1	0.001571386537219203	6.391748913054522
RP4-800G7.1	0.0016910508414180643	6.388800673163838
SLC16A1-AS1	0.0016626342441948866	6.386179327029203
RP4-798A10.7	0.0016812253456241722	6.384009274256679
FTOP1	0.0017206424510302556	6.3839811297694755
COLGALT2	0.0016724677583399568	6.383348650067142
KRT17P4	0.0017656376079245265	6.383249272083033
MSH5-SAPCD1	0.0017159535223645512	6.382020451995122
CSPP1	0.0016990800842828935	6.379630624785062
RP11-981G7.6	0.0016435348429095652	6.377019740355749
FGF2	0.0016910087529957052	6.375730855454816
C8orf89	0.0018208936964882558	6.371893694252376
ATXN10	0.001663518113654366	6.370895732567474
HERC2	0.001717717674054186	6.370249859166513
ACTA2-AS1	0.001808586018785774	6.369798150833021
RPL10AP6	0.0018066211613864402	6.369006156969899
NDUFA4	0.0017871839933994403	6.368862992698481
MAGOH2P	0.001780755226979903	6.368756246973643
RP11-632C17__A.1	0.0018409738312139157	6.367584396968261
ENPP6	0.0018537276302124986	6.366937918088391
LRRC40	0.0017468414950149555	6.3658571498893455
RP11-697N18.3	0.001852237932290432	6.365664809165387
CTC-444N24.6	0.0018120977733706663	6.36471129275573
SCML1	0.0017397321313081361	6.364681103367432
NCAPH2	0.0017883848243599174	6.36290628863437
RP11-819C21.1	0.001808031445524823	6.362723184605867
AC114730.11	0.0018490283014873897	6.361595262988922
SF3A3	0.0017675507630304215	6.359456370291714
LRR1	0.0018165201056889538	6.358187446164181
STRADB	0.0018148385610626762	6.356154658603495
MAPK8IP1	0.001779343344793979	6.354367084488183
PRPH	0.0019086137386178305	6.353770491506323
PPP2R2A	0.001841014290773039	6.352410672681238
ASIC4	0.0018670025092497374	6.352114196636095
RP11-452F19.3	0.0019024416333151281	6.34987679531917
PGBD2	0.001853518735575883	6.349848580972277
ZSCAN5A	0.0019173332999593317	6.3495564452322055
RP11-97O12.6	0.001946900053972736	6.34907769745996
CH17-264L24.1	0.0019430923300598252	6.346968970801383
RP11-700J17.1	0.0018895530927927956	6.344744838217133
IGHMBP2	0.001926238147146955	6.344271089996029
TMEM86B	0.001934731120447733	6.344075629800132
CTD-2012K14.6	0.0019641740806277765	6.3440255243824675
CALML6	0.0020300074072886745	6.343044623631023
LINC01563	0.002013383246123982	6.341813147677252
PEX1	0.0018906597056450912	6.341720077505002
GALNT9	0.002006111717743412	6.338283400239375
EN1	0.0020432014911484437	6.337848926718436
ATAD2	0.001956193310636583	6.337748350213705
CYHR1	0.001975833933089301	6.337510115426445
ZFP69B	0.001966149126244881	6.337286680228304
RP11-574K11.32	0.002013909883456396	6.336711523731422
AP000347.4	0.002040767144107912	6.335839409404153
TLL2	0.0020791693026486688	6.335789526201475
CTB-32O4.3	0.0020211990340261573	6.335052607128237
RP4-635E18.7	0.0020410570690943563	6.332887675747728
RP11-500M8.7	0.001983997370761148	6.332876220371303
RP11-799B12.4	0.0020819354470967485	6.331149433980226
MARK3	0.0019857287803016974	6.3305590941042444
CTD-3222D19.8	0.0020857712026146895	6.329689030439387
RP11-382D12.2	0.0020686408064144917	6.329508729183191
ZNF138	0.0020340057672882965	6.328910974107943
HMGN1P38	0.0020194211749400585	6.328644732694242
ZNF227	0.00203380409936781	6.327734734743581
CENPI	0.0020223143729225005	6.3273558172791535
ACAD10	0.002073553330013004	6.325020846341899
HAS2	0.002107099589385935	6.3223408432294255
AC004076.5	0.0021515931892984595	6.322128967139875
LINC00189	0.0021639578173699146	6.321533305482906
RP11-111J6.2	0.0021654598734335002	6.321508643087248
DAPK1	0.0018424272639623173	6.319678453513342
RP11-687E1.2	0.0021934410913701445	6.317932128771117
WHSC1L1	0.0020944591121126593	6.317304510979843
IRS1	0.002118355865308155	6.316486203597908
WDR83	0.002143907780743212	6.315773206898755
RP3-329A5.8	0.002182192864710071	6.312287097827035
SEC31B	0.0020828115060267096	6.311486109713261
ZC3H18	0.0021268787678003376	6.311269991592558
PLOD1	0.002110303460952791	6.310929207498539
ZKSCAN8	0.002138639847748864	6.307637755620381
PCDHB11	0.0022756926802329916	6.306565607115163
UTP14C	0.002181133294252053	6.30616614587483
TMPO-AS1	0.0022711236715873876	6.304068501600853
UBE2J2	0.00225501996132858	6.303380532469931
RP11-206L10.9	0.0022536991378929805	6.302832829662388
UPF3B	0.0021795342670078485	6.30282869423261
RP11-709D24.8	0.0022896002298330104	6.301923501306705
ZNF181	0.002213515322447693	6.300480241910968
RP11-334J6.7	0.002284976553648374	6.298829637910644
PARP6	0.002210469647137934	6.295210018935889
RP11-452H21.1	0.0023545333443160867	6.294310311651145
DDAH2	0.0022348110618389326	6.294281336618535
RP11-278C7.4	0.0023716115363978142	6.294030597619506
RP11-318E3.4	0.0023657470586167864	6.2937028625399964
IGDCC3	0.002351717075689079	6.291960731840368
DCLRE1B	0.0023445813093028716	6.291519695108012
AC114877.3	0.0024314133224820496	6.290693844948475
TIAF1	0.0023379471641554175	6.290379316242903
RNASEH1P1	0.002468011300760117	6.287808530044865
RMDN1	0.002355786810836939	6.286733036414319
RP11-890B15.3	0.0023018363870622987	6.286685271553922
RILPL1	0.0023427180294680115	6.2866116497696805
SNRPD1	0.0023566096071545137	6.286562372844418
CSRP3	0.00248339929019375	6.285212455954161
SMAD6	0.0023709816611915697	6.281289615375591
PPP1R32	0.0024250608084461184	6.278171276943905
RP11-474G23.3	0.0024885254126792004	6.277950703249123
NOD1	0.0023703287770084694	6.277627844406397
CCDC25	0.0024918994967042503	6.273759950328746
C14orf2	0.0023605288117702467	6.273241002778392
NUP205	0.0025012298857529022	6.272553026720535
RHOQ	0.002407137651914311	6.272189260342276
GDF9	0.0024879879277801198	6.269168182494903
RP11-111F5.3	0.0026006923023727192	6.266970141038373
SALL2	0.002290709011688781	6.266023327234435
AC007038.7	0.002556803339089399	6.265306392666492
TRAPPC12-AS1	0.0026046350507432717	6.2646920358247495
ITGA9-AS1	0.002569159392273486	6.2636562971370795
BRMS1L	0.0025306004858001163	6.263552481076207
POU4F1	0.00268870321698901	6.262580859060836
RP11-20I20.4	0.002650649706967985	6.259125768711453
FAAP20	0.0026300492672741405	6.2587359962798
AC092301.3	0.002642613385853013	6.258688530932404
ZNF841	0.002619726960624066	6.258647356146829
AC007193.10	0.0027009183156377014	6.258365435898061
RP11-506M12.1	0.0027160481557375175	6.257929354129835
A1BG	0.0024350465926862453	6.257906063120915
RP11-2C24.3	0.0027104992963654095	6.254717142941896
PNPT1	0.0025721105094494833	6.253792570709923
TGDS	0.002551692765465466	6.253536742411507
AC133528.2	0.002594450914847289	6.252984414517109
SAC3D1	0.0025715947982359252	6.250701581078369
FAM24B	0.002728221560700431	6.2498946158022886
RP11-381E24.4	0.002811328328655555	6.246907084317188
SNHG7	0.0026081396382142607	6.2467572462135195
LINC00893	0.0027102329731866644	6.245960421139946
RP11-680A11.5	0.002788258902372416	6.244822698738893
DDX20	0.002708966732152008	6.24452314073129
ZNF547	0.0027805492068546126	6.242561150972578
UTP6	0.002708929505652107	6.241642298452316
PRIM1	0.002815605869114706	6.240910520324988
RP11-395L14.18	0.0027334097107136555	6.23706582984804
C20orf27	0.002757897068166076	6.236147300183715
U73166.2	0.0029110804548860133	6.235659437677806
RP13-895J2.4	0.0029345195201847286	6.235505484979675
GART	0.0026845346407454685	6.234525613899097
KIAA1755	0.002892509458220597	6.234446014080514
AC005943.2	0.0029127988167729504	6.232047215250999
RP11-155G14.6	0.0028546233131170723	6.232022815931355
RP11-92C4.6	0.0029511716220896084	6.231110268336744
KLHL14	0.0029780490206902923	6.230192297314413
GSG2	0.00275317359417791	6.230171807320411
SYNGAP1	0.0027847778493325986	6.229972632106873
CSTF1	0.002791725057488109	6.229745588180908
PIGU	0.00286212590477179	6.229371993575433
TRIM36	0.002947415718524568	6.2287687256725714
SYPL2	0.0030375674203214457	6.226338247113169
MAML1	0.0028357644765134504	6.2261315432189175
ZUFSP	0.0028211211684271704	6.225145565166796
RP13-514E23.2	0.0030102128831739692	6.225129444050497
AC079807.2	0.0029665433312967868	6.224651096849521
ZNF136	0.0029570549826972766	6.224078968511489
MEOX2-AS1	0.0030954844057156285	6.223688461186871
TSTD2	0.0029391715274066877	6.223539204075403
BTRC	0.0028841333590852833	6.2230411845576326
NEK2	0.0028886451284307344	6.223031324110755
DIO3	0.0030780544140610083	6.222728320759883
SLIT2	0.003016086704662462	6.222724546009753
CTD-2517M22.14	0.0030227604969503105	6.221277590138036
LUM	0.002911280469748429	6.22094968645079
CTC-338M12.4	0.003054625305407661	6.22090629206268
CH507-9B2.9	0.002946679555577842	6.220214061448908
AC008746.12	0.0030972766479896987	6.218307141073346
RP11-77P6.2	0.003073673873628556	6.217665705701233
MED6	0.00298916935862735	6.217548778859024
ACAP3	0.003037211847486476	6.216424033725061
FBLN5	0.003124425888655628	6.2123505462738775
CARS2	0.00301928987879213	6.20921011214607
NDUFV1	0.003184472343443736	6.206253187293469
RP11-685M7.3	0.0032354245616985347	6.204791803701609
STK3	0.0031308312939389315	6.204764306612983
KCNJ14	0.0032392569635462773	6.203569520831818
RP11-236L14.2	0.003286813702518108	6.200679626729445
ZGPAT	0.0030996043345673237	6.200545392314606
NDUFAF4P3	0.0033402866240105776	6.198480503108231
GTF2H1	0.0031008739851424954	6.198240255317459
AC073254.1	0.003293512452335695	6.1981786434153765
MATN1	0.0033587750103500117	6.1981555075500525
ZNF384	0.003308276180236242	6.193116442370335
RP4-555D20.2	0.0034294077494131736	6.191623983312024
ARSB	0.003216676263890415	6.1906614661829895
DPY19L2	0.003381099365286581	6.188361321927516
ZNF776	0.0032528770988971747	6.187899650228129
ABI2	0.003192817901210609	6.1873067206800405
FARP2	0.0032570763797065082	6.186948624454445
CTB-31O20.4	0.003402611388162705	6.186797558234681
TRBV26OR9-2	0.0034902310490743274	6.1860015977674365
ZNF708	0.00331439254386359	6.1850330380995056
HOXD3	0.003467338887932709	6.184108267582373
RP11-2B6.2	0.003481708281609015	6.183341791701436
BX322557.10	0.0034686049923166053	6.182885761941537
ADPRHL1	0.0035468008644582395	6.182537134709113
HDAC4	0.0034259535843980493	6.1820011847900735
CTD-2292M16.8	0.0034953349659559885	6.181363508346745
CTC-459F4.6	0.003511071397920891	6.181269759123225
MMP23A	0.003567321635263376	6.18027881932689
H2AFB3	0.003527377680127833	6.180175196101711
RP11-228M15.1	0.0035478516663220547	6.178509872845181
PCDH19	0.003542633214844253	6.1763419173279495
RP11-140I16.3	0.003564350502919388	6.176004687840428
RP5-1085F17.3	0.003549325321953297	6.175829910954453
RP11-299H21.1	0.003625000547434579	6.175103062379706
CLCN6	0.003395305247294032	6.175072846123841
CHTOP	0.003483660227513167	6.174960424852001
LAPTM4B	0.0033507722409966195	6.172654898608979
ZNF383	0.003526894076085039	6.1706020866053235
COBL	0.0035756809178052237	6.17044135782584
ASB16	0.0036846470817697204	6.169192377362112
RP11-497E19.1	0.003743035939491724	6.167476696449286
SH3BGR	0.003728263388983888	6.166193025187645
RP1-199J3.7	0.003725045982713867	6.166109674356216
CPA2	0.0034212084296458907	6.165542687909329
USP19	0.003539543968968363	6.164683986566133
ACBD6	0.003612896683554976	6.164429308316153
C1QTNF9B	0.0038384011139021	6.1627794339019
AC092171.4	0.0035176603309845446	6.162573320049872
KCNC1	0.003666982766072829	6.162412505064143
MEF2C-AS1	0.0036605974768859173	6.161823557461141
RP11-324I22.3	0.0037782719949462683	6.161271422663561
AC007773.2	0.003770775034852224	6.160917302225573
TBCEL	0.003620080563017199	6.159998041506021
DMXL2	0.003770648973513403	6.158244005784066
RP11-561C5.4	0.0038176086542505293	6.156780439192867
MIR133A1HG	0.003930138529831148	6.156293670103397
LINC00954	0.0038721237459905674	6.154459864031244
ZNF814	0.003730073167808241	6.154363873805387
TULP1	0.00390030052915093	6.154203896422353
IGFN1	0.003957623395829509	6.152876945758703
CTB-119C2.1	0.003925612716070484	6.152512948992063
CELA2B	0.003728532708702961	6.152482342886146
RP11-206L10.1	0.0038555459105481045	6.152115343448242
HOTAIRM1	0.0038371531698713364	6.151230657547718
RP11-153M3.1	0.003947631629455881	6.150733636998316
KB-1836B5.4	0.003961108287346416	6.150123930395821
IRGQ	0.0038620400340611373	6.149950622111114
C10orf88	0.0037804927556095696	6.149101549728117
RP11-5A19.5	0.003920572547498153	6.14846873356187
NOL8	0.0036722790456537	6.147428605551528
PFN4	0.003967435528253368	6.14742703697939
SF3B2	0.0037579982452815293	6.145360051192389
PIAS4	0.0038248747021000407	6.143882568961704
RP11-114O18.1	0.004022552892073375	6.143152927571901
RP11-24N18.1	0.0039540630401717295	6.142944734472347
SACS-AS1	0.004099788718662836	6.140804449138184
CWF19L1	0.003868563455496523	6.139600421776607
RNF31	0.003952256659601632	6.139339394072084
MYBPHL	0.0041449519146489295	6.139316881450474
CRAMP1L	0.003823490148623775	6.138523145014108
MAGOH	0.003942584351128164	6.138474789124155
CDK10	0.003995932978688226	6.137136307541021
XAB2	0.004019715368747079	6.136819795935139
MMP16	0.0040775923480982565	6.136683701464259
RP11-71N10.1	0.004167966910953747	6.135763469241964
FABP4	0.004091391253555551	6.1353205548128065
FASTK	0.004075089897816035	6.135076463005657
RP11-154J22.1	0.004023994978861305	6.133344851565242
RP11-791G15.2	0.004180037710379066	6.1325696127331835
SGCB	0.0038960812686001816	6.130915192863792
RP5-903G2.2	0.004258638411843227	6.130688041333183
EFR3B	0.0037836017793091447	6.1300200660987665
GSG1L	0.004276914752873668	6.12730127888442
PGAP1	0.004168249423767194	6.125296619457129
RPL7P9	0.004309252554100714	6.12494273815322
AEN	0.004178406966381225	6.12474718613293
CASP9	0.004219864307361332	6.124564986894473
ADAM33	0.004384205626806921	6.12218375782376
STRIP1	0.004037701525849705	6.122049157845071
NCBP1	0.00410933596061674	6.12129245558049
LINC00926	0.004333770717291523	6.119989654804517
TMEM160	0.004337230791796936	6.119807329496733
SDC3	0.004141533530405075	6.119215403848686
AGAP9	0.004344047179051301	6.118149339490631
COMMD6	0.0042696615146129244	6.117435795500447
FAM76B	0.004274693475664692	6.117410540120119
RPS23P8	0.004327945397917294	6.116692044046184
LINC00900	0.004429483450808343	6.11471738391913
KCTD6	0.004119083181613765	6.1146912675621925
PCDHB2	0.004468995952954912	6.114283982892845
RP11-10L12.4	0.004285670586852398	6.113989009770424
RP1-309F20.3	0.00441337428114307	6.11276096661374
ABCA11P	0.004441403778304916	6.1126201184936395
AC018766.4	0.004464720690636862	6.112314592794181
SUCLA2	0.004283575773533652	6.111817337743345
CENPM	0.004373061294518209	6.1114600745946746
GPALPP1	0.0044048920710039055	6.108940026861189
CTA-221G9.12	0.00463137033573935	6.1086859096452955
AL022393.7	0.004587586563575603	6.105617916307563
CORO7	0.004562182413344823	6.103879734982427
TMEM97	0.004285834594499562	6.102818178791052
CTD-2162K18.4	0.004657566957990918	6.102140003007088
SERTAD3	0.004476937408500827	6.101804076367259
RP11-574K11.29	0.004579677727921085	6.101093856207984
CTD-2006C1.2	0.004442945616871364	6.100911842595677
TRMT112	0.004325704500217622	6.1006216635521255
RP11-909N17.2	0.004728356437090622	6.10035694779994
HGH1	0.004509337033487906	6.099356723055647
CDKN2AIPNL	0.004605001687653634	6.0961398434188805
RP11-111M22.3	0.004599380205191761	6.096059455302936
NRIP2	0.004807090246257095	6.0943991871329946
SMG5	0.004554189208163168	6.09318990550806
MAPKAPK5-AS1	0.004618420178309908	6.093157599592276
CTB-152G17.6	0.0046191682935795	6.0924845484783505
PLEKHG4	0.0047343367845831584	6.0919763755737915
CD36	0.004718504966253669	6.088390533766823
AP001432.14	0.004917712500272055	6.088197040276165
AP4B1-AS1	0.004839281188393677	6.087236594083701
RP11-326C3.16	0.004915674399253133	6.087196041179941
GTF2E2	0.004802405634030514	6.086177292859282
KPNA2	0.004739432867080911	6.084753674150931
ZNF627	0.004883273125396325	6.079963573605722
OCA2	0.00500819339082066	6.07726635290693
RP11-120B7.1	0.00517473330503639	6.077239194934682
KXD1	0.004937099953226747	6.0753665303733495
RP3-355L5.4	0.005093524856818628	6.074834324167622
FST	0.005032487201730099	6.074397530341948
GNRH2	0.005072012200942627	6.072684963130923
AC024560.3	0.0050861719818191325	6.072044511186767
NPIPB3	0.005016562029360704	6.071737880388278
LINC00908	0.005220940592093249	6.071315284773307
RP5-1009E24.8	0.005282686082477954	6.071188455852519
RP11-1348G14.8	0.005087239386652909	6.070361443289364
ZNF501	0.005021585007008746	6.068820018250625
OXTR	0.005097814318331482	6.068069486366934
TTC23	0.005088313993025166	6.0680649792033305
ADAM12	0.005213038734267826	6.068041025660875
RP11-930P14.1	0.00534926445799783	6.067210598147169
DDX47	0.005123628549026295	6.067185884416475
RYK	0.004919731056297764	6.066819537259947
RP11-227D13.1	0.005164961703812001	6.066806761236866
RP11-104O19.4	0.005276251266694601	6.064579572710571
BACH1-IT2	0.005226727977124043	6.064063207736232
RP11-523H20.3	0.005325976036355752	6.0637016282579
ENY2	0.005265748439741919	6.062994051722484
CTD-3193K9.11	0.00530407941921655	6.062657036148201
AC005329.7	0.005393578839853923	6.062653469585054
DAZAP1	0.005091124116237346	6.062370929882259
ETV1	0.005300308598426829	6.062040782272128
PVT1_1	0.0053304043942202966	6.06169068543375
TMEM240	0.005285902469218956	6.061120364688457
ZNF8	0.005220345663505686	6.061077267318933
CEP164P1	0.005126779732346633	6.06071256579148
NUP88	0.00497605773976067	6.060177995956835
PRADC1	0.00507865086708802	6.0599958445834865
RNF216P1	0.005341154204660155	6.059219082872397
DLG4	0.00517463833457701	6.057207531602945
CTD-2376I4.2	0.0053618642492059025	6.056961605492909
MED15P9	0.005584469490785128	6.055877500237234
ZFP30	0.00538982609144943	6.055609702493063
GDF1	0.005213263088669032	6.053770904666059
KIRREL	0.005412274540038007	6.052985909228104
KLF3-AS1	0.005523536605371235	6.052360409837074
RP1-266L20.9	0.005566705644288314	6.051802869103879
DYNC1I2	0.005063650647541931	6.051209536035549
RP11-77H9.2	0.005570024142127897	6.050001061140964
EPHB4	0.005230421923122424	6.048273343704196
RP11-680G24.6	0.00571595167731442	6.047851573099245
RP11-101E13.5	0.005335625606613417	6.047601265214257
TPT1P4	0.005700456709201278	6.047436314065337
RP11-456K23.1	0.005634942214914397	6.0462733036783955
DEF8	0.005319838770456187	6.044796271066211
LINC00969	0.005585679170723898	6.043131407342566
FKSG56	0.005542086444412043	6.043077227340955
GTF3C5	0.005555845656589828	6.041461828224792
BX255923.3	0.005869847667271593	6.041104733051613
PCMTD2	0.005424575171262596	6.041038744604187
RP11-69I8.3	0.005863986972815764	6.040370026049374
CDH12P2	0.005803751150362867	6.040175114468128
RHOBTB1	0.005571401021599322	6.0388397211713505
PLXNA3	0.005534982674983651	6.0385708032966905
IP6K3	0.0058533898150011565	6.037425825949942
NFASC	0.0058414571955354416	6.036310263710929
HMGB1P8	0.005695532662284844	6.0355559343189285
ZNF773	0.005637822216823748	6.035245042604966
ENC1	0.005727472998322764	6.03505028143803
RP11-1L9.1	0.0060176758707351525	6.03475771307629
NME1	0.005578903861543699	6.034128397455357
COPS5	0.005789575493761737	6.033839518951394
RP11-893F2.13	0.006026293770729397	6.032296583504165
DET1	0.005786957730498419	6.031094276058466
RP11-798M19.6	0.005864743008074705	6.02906666492853
VDAC1P8	0.005961233146523182	6.028946300795486
PILRB	0.005871532795078252	6.028225752280787
WDR36	0.005682753630133922	6.0281091800757265
CLEC2D	0.005897178730002246	6.025559220964896
RP11-53O19.3	0.005866023039569397	6.023349693956049
GNAS	0.005620318209541035	6.022693824017469
AC008088.4	0.006279459108466875	6.021011140659913
RP11-408A13.4	0.005991547384546649	6.020802789877589
TBX3	0.005991844636013057	6.020010138622589
UBXN1	0.005936678147584815	6.0196875872169455
RP13-465B17.4	0.006215345938527273	6.018943779526855
ERCC6L	0.006070623587385155	6.017134409457894
RP11-290F24.6	0.006229940698454321	6.017028277802088
RP11-21A7A.4	0.006246152476488783	6.016919317487708
AZIN2	0.0061792828255440605	6.015790277358942
HECTD2	0.006241260958084589	6.014822850883575
FOXD4	0.006410480770147842	6.014100992383697
CTD-2616J11.11	0.006379674105265075	6.013448272331543
ALG9	0.006311437206401763	6.012956694157034
KLF2P1	0.006520565381927009	6.01203230222494
RPS7P10	0.006408145961075071	6.011213555685212
AMPH	0.0063879869262743515	6.010369382070181
MROH7-TTC4	0.006472776001010917	6.009738433810621
CHD9	0.006244356503458399	6.009045192551563
PRR16	0.0064381130303619695	6.008789340293424
RP5-1024N4.4	0.006518682085355913	6.008566818828742
AFAP1	0.006205082529465536	6.005925954046987
KIAA0586	0.006138254747461984	6.0052852194308
RP1-278C19.8	0.006682287731030753	6.002996343720935
COL11A2	0.00667211035187648	6.002584101542968
OSBPL6	0.006434880940393014	6.002244071508007
THADA	0.0064859994630612925	6.000881759606313
CSPG4P10	0.006509560810975526	6.0005562769153
RP11-282O18.7	0.006705917468859931	6.0003899409646815
RP11-387M24.5	0.006557711282409054	6.000227902368505
STMN3	0.00637340891924199	5.999104522050004
RP11-354E23.5	0.006774530077904908	5.9985315362572456
MSH5	0.006622151794612354	5.998048733177309
RP11-958N24.1	0.00651823715185484	5.997780498536998
ZNF320	0.006553619311812208	5.996788531085334
ARHGAP29	0.0064286330040097565	5.996404369342689
TCAP	0.006725312312160667	5.996045603510329
