Gene	Pvalue	tstats
RFPL3S	5.322771240002922e-16	10.170811599275465
ANKS3	4.420774330405282e-16	10.167529744506169
DPH1	4.494850515989619e-16	10.164433963898825
TRPS1	2.1515939546554374e-16	10.164318295056486
SIAH1	4.110140353351185e-16	10.160598984679334
VN1R107P	6.596272653649715e-16	10.160282601375075
CCNB3	5.190488570303118e-16	10.159949712491784
RP11-110G21.1	4.654648044808398e-16	10.159339747763052
APOL2	5.16849739955106e-16	10.159029814821405
RP11-12A20.4	5.419287534247111e-16	10.156269685081286
YIF1B	4.751016778375946e-16	10.156133560030648
NAPA-AS1	5.071834903072532e-16	10.154322112656878
NRARP	4.3602144703133287e-16	10.154052833338943
RP11-251G23.5	5.001335815342453e-16	10.151229420047096
NBPF19	4.087306880007403e-16	10.14932996479631
KBTBD4	5.012322968099724e-16	10.148741906262636
RP11-352G9.1	7.328491472957698e-16	10.148623869697225
RELN	5.792932094855788e-16	10.147834209361081
FAM127B	3.3262878113497517e-16	10.146983016473834
NDUFAF2	2.980707096796134e-16	10.143197385676675
CD37	3.8773289954312155e-16	10.14252607679317
GSX2	8.365654859448025e-16	10.142342992254544
STAMBPL1	5.047227764731098e-16	10.14158746935726
RP11-855A2.5	5.888391560732787e-16	10.13953644766734
YIPF6	4.774064945728745e-16	10.137011850793115
ADAM9	4.577090876933367e-16	10.132398037607029
POLI	4.2348816071843835e-16	10.132384469619195
IL10RB-AS1	5.31422689604409e-16	10.131746881499916
ZNF497	5.392243836174802e-16	10.12955132212959
EFTUD1P1	7.15792538717677e-16	10.129103170859313
AGBL5-IT1	8.1677689690348e-16	10.126016652561887
ZNF213-AS1	6.492204612353025e-16	10.1205546507478
CACTIN	6.79469052275797e-16	10.119816644402613
HEATR6	6.026357777394925e-16	10.119801822214813
LINC00674	8.118273095327778e-16	10.11650427459513
SCARB1	3.004735663913196e-16	10.116212734071624
JAKMIP2-AS1	9.19041489367422e-16	10.114014743423523
AC007246.3	5.362154280698508e-16	10.110541148835958
CTB-31N19.3	4.849697459996492e-16	10.105482900204366
LIPE-AS1	6.900017666233967e-16	10.102329370456593
POM121L9P	9.573317668641738e-16	10.101587695751137
CCDC146	7.075466910353237e-16	10.099717603423816
RPL23AP81	1.025435485090095e-15	10.096174946257127
SLC36A4	7.618148156234566e-16	10.091086522779094
MTATP6P1	7.130603583038586e-16	10.089571126881111
LAMTOR5	5.248927389929896e-16	10.085660829764102
PCDHB16	1.05884783094688e-15	10.084711433045271
GNGT2	8.967046794557267e-16	10.083866865687057
SCNM1	7.24752721463819e-16	10.083076494178785
RP4-593H12.1	1.0924788492497189e-15	10.079415566327597
SPATC1L	7.097143619786462e-16	10.078713852107777
FARSA	7.190689854068955e-16	10.078059058977308
C19orf12	6.909439593412865e-16	10.077561003193086
CASC1	1.0103158174104613e-15	10.075551849830903
PPAP2A	3.191729789102549e-16	10.073178261202381
INHBA-AS1	1.2996547480162241e-15	10.07004128611521
RP11-839D17.3	1.2088332232596926e-15	10.069159700497897
RP11-867G23.8	7.554800084177166e-16	10.066484077542352
RP1-34H18.1	1.2976041750725344e-15	10.061241900392682
RP11-287D1.4	1.4728638227383588e-15	10.053548137325901
ZC2HC1A	7.363944342054797e-16	10.050916665768034
ZNF432	9.174702571477208e-16	10.050320513088606
TMEM117	5.606246462707307e-16	10.049605350287077
TMEM187	9.861840905584238e-16	10.049359951061755
SYNC	1.3983082924120846e-15	10.04232357469797
KBTBD12	1.0251434299525547e-15	10.040407344551467
RP11-188D8.1	1.3726592984112803e-15	10.039695075752203
COPS7B	8.34413211914841e-16	10.039507157908243
RB1CC1	9.358847315479378e-16	10.037626211908876
ADAM17	1.1169819732129239e-15	10.035760355112
ARMC8	8.445557687213461e-16	10.035192144096943
ALG14	1.0405212831505422e-15	10.034847296423916
CTD-2325P2.4	1.5406160141734768e-15	10.034637900896323
HSPA12B	9.992871055423175e-16	10.034604116105227
RP11-556E13.1	1.058353572493836e-15	10.030104719485957
RP11-886D15.1	1.7312609234699833e-15	10.029400502310208
RP11-368I23.2	1.5353326779687265e-15	10.029351988463759
LOH12CR1	1.0339875409731178e-15	10.028038249547784
TMX2P1	1.2163685553988553e-15	10.024274300043423
RP11-1148L6.8	1.288282962885696e-15	10.022628183783935
AC010894.3	1.3239165470518381e-15	10.021703761150452
DKFZp434P228	1.6910539712099884e-15	10.02148782470229
RENBP	1.30032355247581e-15	10.021154828507889
AC112497.1	1.4269601525032724e-15	10.020908585622891
CH507-39O4.2	1.4457007186412096e-15	10.018331021292767
FIZ1	1.2414309030524233e-15	10.01544083471167
AS3MT	1.0034695904445294e-15	10.012736699188308
SLC1A7	1.3536392138919902e-15	10.008928203449257
SLC25A28	1.3128926966009143e-15	10.005481714321892
RP11-73M18.10	1.5738378282542078e-15	10.005432047740818
RP11-173M1.5	1.775922851221555e-15	10.003646060830835
LIPA	1.3440914412674881e-15	9.99866027839525
RP11-346C20.4	1.5250556843629074e-15	9.997531691125028
ACTR1B	8.477884888324603e-16	9.996804753594082
NENF	1.1878179014350646e-15	9.9965077430482
NBAT1	2.1195670727752284e-15	9.992412800665026
LINC00327	1.8848723466240325e-15	9.992256115079883
FGF9	1.844347318223012e-15	9.98674916513909
PCDHB15	2.0000058074323133e-15	9.981516681870605
ATP5J	9.688091476784281e-16	9.980871442448933
TMX1	1.6477784866774555e-15	9.979634706292872
NPIPB9	2.1257598172604696e-15	9.975649851931877
RP11-51J9.6	2.022625730605144e-15	9.975051097938675
ADRB2	1.4028607068968677e-15	9.971309807050844
NR2C2	1.633694212219786e-15	9.971277207643482
AC006942.4	1.9806951918015565e-15	9.970931354512047
RGMB-AS1	1.5084596232203147e-15	9.969021193526512
THAP7-AS1	1.8718148353388184e-15	9.968324608308693
TST	9.098843225929932e-16	9.966956376031545
PCM1	1.0301902873937389e-15	9.963938810181856
ZC3HC1	2.013585200564507e-15	9.963904457406164
ALS2CR12	2.3523523880229604e-15	9.959027773168996
STK36	2.0118488768505734e-15	9.955545289211532
CTB-58E17.1	2.070935980340096e-15	9.954184988698605
UBTF	1.783078322583661e-15	9.954150419912162
CTC-524C5.2	2.4974395085522824e-15	9.950227981621751
PALLD	1.1242158454549792e-15	9.949177820339361
PDRG1	2.021463604894299e-15	9.947854935187756
RP11-332H14.1	2.5976725368890894e-15	9.946034924714484
MAFB	2.0499542598857167e-15	9.945743162092597
CTD-2540B15.11	1.7800252096477057e-15	9.944904362165872
TPRN	2.422599036753699e-15	9.944380847361167
CTD-2001J20.1	2.3546784696415295e-15	9.94313832659599
RP11-134N1.2	3.0914968265483628e-15	9.9410493870302
CTC-439O9.1	2.208847981318521e-15	9.940608398435694
HSPB2	2.0893068669250823e-15	9.939382721205474
CFAP97	2.1845219909528027e-15	9.93765401741928
UBA5	1.8480293566351322e-15	9.932715676602067
MAP1LC3A	2.867654619841139e-15	9.931220851975388
RP5-884C9.2	3.5422778828701383e-15	9.930677907957673
CTD-2021A8.3	3.072797025368157e-15	9.930017890712723
GABRB2	3.346464226789594e-15	9.9292229102424
VAPA	2.0648267274806262e-15	9.92905480366584
PCNXL2	2.4072112260820577e-15	9.92632068419888
RP11-333E1.2	3.124120220394404e-15	9.926221374998086
ZNF43	1.925205406499603e-15	9.925862217937656
FAM66B	3.3701171919710125e-15	9.925667308403467
TRDN	3.4749127886070608e-15	9.923176274516313
H1FX-AS1	2.5427386800161636e-15	9.923055937763326
CNKSR3	1.5968129234733367e-15	9.921623130079212
KCNC2	3.5988579267189924e-15	9.920742900814101
DHRS7B	1.4562517235830163e-15	9.920303318409173
PRLHR	3.880538854350121e-15	9.919857958751276
DNM1P51	3.4738598734804287e-15	9.919597534587295
SMAD5	2.6454389568934875e-15	9.917095915874885
BCRP3	3.5358168871093704e-15	9.912404922449884
ANGEL2	2.1741411537617503e-15	9.911991408103107
RP11-196G18.23	3.1829870846178243e-15	9.908468598642019
RP11-299G20.5	3.336023955932087e-15	9.908437584037978
RP1-199J3.7	3.902819803023101e-15	9.906515112616548
FRMPD2B	3.5460529959554876e-15	9.904154200999427
GAPVD1	2.2186756033843916e-15	9.904079678190584
MRPL20	2.1941735139900183e-15	9.903200790460764
RP11-326C3.13	3.3561658897583733e-15	9.902112741402457
RP11-242D8.1	2.8477591024847672e-15	9.90091795722686
RP11-69E11.4	3.7420640576226485e-15	9.898569677171427
PDPN	3.781982864577873e-15	9.89772712555066
DNHD1	2.8528832856075232e-15	9.89696112315418
RP11-389G6.3	4.526043746029043e-15	9.895630533694657
WDR59	3.1468689398069854e-15	9.886829410831389
RP11-138I1.4	2.467181653459908e-15	9.886589968976507
RET	3.763018961902014e-15	9.886416197621116
USP16	2.419067283518242e-15	9.883130883534479
RNF14	2.856515889642989e-15	9.880441485586022
RP11-229P13.23	4.794609805331812e-15	9.879154590672574
MAGOH2P	3.2361170593516833e-15	9.878886566830952
PCIF1	3.0115966182161635e-15	9.87886140875197
RP11-54G14.1	4.039152653718751e-15	9.87508571916943
NOL7	3.1053438334884248e-15	9.874706634073247
PPP6R2	3.715123341023727e-15	9.87333324141289
AC007787.3	4.504619286487888e-15	9.87082300994773
FBXL3	2.885546825698158e-15	9.8671748884677
UNC5D	4.748727736877071e-15	9.866414399806422
AP5S1	3.94543596160838e-15	9.865682076690284
MILR1	3.4979188443048992e-15	9.864668605847095
P2RY1	5.107044394412298e-15	9.860999323995905
ARX	5.3262723767302e-15	9.858681320332538
CCDC89	5.235385113432945e-15	9.856778922107623
CTA-390C10.10	3.9847303849903975e-15	9.85653208488166
RSF1	5.152561396043284e-15	9.853589793041365
STK19B	5.265975615766764e-15	9.85334252432821
AIDA	3.0249699389693492e-15	9.853290373240897
GRHL3	4.012209790345409e-15	9.851061017756065
FOXD3-AS1	5.229857786642375e-15	9.846932920400777
ATP5D	3.5077424112871587e-15	9.846704211888053
CSRNP2	3.4956125662824188e-15	9.840938228679422
RP11-99J16__A.2	5.181945151163105e-15	9.840533089675862
TTLL3	3.893616972931176e-15	9.836658522980299
CTD-2303H24.2	5.666018139356122e-15	9.836628281726703
WDR20	4.327081377972935e-15	9.835087939777502
LZTR1	3.781928293435938e-15	9.834646128422952
TMEM184B	3.2803646908484466e-15	9.834039082269328
DNLZ	5.205308395236424e-15	9.83369573538664
RP11-345J18.2	4.596871142284533e-15	9.833659415097118
PRIMPOL	5.135293909972688e-15	9.832928577398155
GNPTAB	4.607763509041217e-15	9.832252633992091
NEK7	4.76576332023068e-15	9.831522596183317
COLQ	4.837167530283396e-15	9.83111072043683
UQCR11	3.811970039078342e-15	9.828324715152684
CNTNAP3B	5.788600191577802e-15	9.828014893863575
RP11-529E10.6	4.9034064187157325e-15	9.82694460251686
TTC21A	5.348448063687701e-15	9.826523327452287
PROSC	4.083762389415546e-15	9.820710795272939
CCDC81	6.379243737622002e-15	9.820562936800508
CIR1	4.236204084316171e-15	9.818184862833972
RP11-742D12.2	8.059732589984163e-15	9.810177148153414
H2AFX	5.321306816551819e-15	9.809843023091139
QSER1	5.735660395163056e-15	9.808886613208028
CINP	5.371105145836398e-15	9.807514645891402
FAM45A	4.991377952302377e-15	9.806645447145234
RP11-338K13.1	8.52354629760996e-15	9.806256089386233
TBC1D10B	5.713747081300133e-15	9.80375890932653
MDGA1	5.670819722091399e-15	9.802759779923111
LCE1E	8.437346566687183e-15	9.801837844190052
HERC3	5.795438047267168e-15	9.800614257189281
PCDHGB1	8.924120544856204e-15	9.800110791626086
ETV5	6.869165238715758e-15	9.800061972296264
GS1-166A23.1	8.876768760639833e-15	9.798868535790428
CD81-AS1	6.6787677989619386e-15	9.797110346598899
CCDC97	6.239719817341972e-15	9.792932161426481
LINC01235	8.69240965535055e-15	9.789558973761832
VCAM1	7.533784258463328e-15	9.784965998776098
INTS2	6.15174203892504e-15	9.779616458186405
IRAK1BP1	5.5578666754845976e-15	9.779477238690989
ACTR10	6.780954051188488e-15	9.778146674004805
DNAJC25-GNG10	6.115858720343885e-15	9.777707249063457
LRRC10B	9.000629572135214e-15	9.777060509755131
YTHDC1	5.190489026889056e-15	9.775260388036568
ATRN	6.3101943262831155e-15	9.775040679879993
TUBE1	7.979120858189798e-15	9.774587752189335
NAE1	7.75125680469025e-15	9.769789562915207
LINC01023	9.530287178924844e-15	9.756704776912223
RP11-429J17.2	1.0243422749131649e-14	9.754462307501061
PCSK1	1.103540356222613e-14	9.751073791213484
L3MBTL2	8.234656704589617e-15	9.750994540530705
RP1-223B1.1	1.1790978887050821e-14	9.749120245859064
TRPT1	7.0841702745303714e-15	9.748991296033333
PTCD3	7.456385450802333e-15	9.748288300242535
MEF2BNB-MEF2B	9.926545530457603e-15	9.748224980759286
POLR3B	8.666137081825963e-15	9.748176717075355
ST7-AS2	1.2890976662872107e-14	9.747996026852588
H1F0	6.587100606281473e-15	9.743659288075872
RP11-490B18.6	9.99887347873412e-15	9.742564899600268
RP11-270C12.3	1.1302854515388016e-14	9.740402133848123
AC004854.4	1.356073246605759e-14	9.740057775618704
ZNF71	8.346440784089063e-15	9.737940124250452
LA16c-325D7.2	1.2372461146288639e-14	9.733102003352103
RP11-79P5.10	1.1484886314175754e-14	9.731772050022808
CH507-154B10.1	1.098429910493308e-14	9.72915400876598
IBA57-AS1	1.325819116953104e-14	9.727978118000726
PPP1R17	1.3931012826503962e-14	9.7275787810829
RP11-127B20.3	1.026162085070567e-14	9.727113323450471
LINC01422	1.221235145114611e-14	9.725755471074677
AC004449.6	1.430192378146148e-14	9.723967099990695
DPY19L4	1.00252641718208e-14	9.723556358055262
RP11-17A19.2	1.4150239989838638e-14	9.72201765133553
ZBTB40	8.257139375125573e-15	9.720068046941318
C11orf87	1.5626099715789597e-14	9.718466246396778
PLEKHA6	7.710483358963619e-15	9.714880047724261
CH507-9B2.5	1.1714380090289493e-14	9.710827759928069
FKBP15	1.0507455212510884e-14	9.708455556418404
LPPR3	1.3689723369984443e-14	9.706645295112132
EGLN3	6.010622542444828e-15	9.705448054157719
TRPM6	1.2737957446271584e-14	9.703799305539297
NRF1	1.3154709955671423e-14	9.702029948011942
CCM2L	1.1310677999196252e-14	9.697542695005119
SMIM8	1.3993748989569363e-14	9.692363273431425
CTD-2561J22.2	1.5655741571091718e-14	9.692155881377966
MAGED2	6.114703193297237e-15	9.689858750526167
LINC01579	1.988945482416756e-14	9.687354667430723
PRPF6	1.3434170867551484e-14	9.687198740465778
EXD3	1.6006002261655847e-14	9.67971383831718
HCK	1.3755347952050325e-14	9.678215618766174
AP000295.10	1.6994412300815373e-14	9.677477333488747
GEM	1.3683173371951435e-14	9.671296685358943
FAM73A	1.4571845327088222e-14	9.671209989390814
CETN3	1.216780826536978e-14	9.669002278262074
LRP12	1.3779544747416484e-14	9.667893213016905
IQSEC2	1.7522288539113054e-14	9.66643636461105
CUL9	1.7134305121838115e-14	9.662538650736918
KIAA1586	1.6957571710588816e-14	9.661880893576418
RP5-857K21.7	1.9641645926524882e-14	9.656370072735267
RP11-262H14.11	2.2442128340824955e-14	9.65584894405485
KRT8P26	1.720074369069863e-14	9.6553745774408
AC090587.4	2.2200897761790745e-14	9.650195096062854
SELL	2.2408981719481645e-14	9.648492831307523
ZNF35	1.5915428028572516e-14	9.647938981197862
TTC32	2.1258240071590787e-14	9.647882184770806
IQSEC3	2.3009670464602502e-14	9.646575399461586
CCDC88B	1.5822538583305608e-14	9.646531622017601
LONP2	1.331871103959172e-14	9.643559798780467
RP1-8B1.4	2.3110490080045598e-14	9.642151552519342
RP11-640N20.6	2.5789668594717e-14	9.639578348353169
USP10	1.715305810745332e-14	9.638643782686948
EIF1B-AS1	2.056039846403713e-14	9.63740817264866
PIGQ	1.726070167570254e-14	9.637038002176034
RP11-159D12.11	2.668616888898915e-14	9.636463116769107
GRK1	1.2972696385197312e-14	9.635868553433685
UBE2Q2L	2.2851828877609276e-14	9.63392367507435
RP11-700J17.1	1.4887608435322148e-14	9.632024309325994
SLC25A14	1.4675545611326743e-14	9.632020127368339
FAM98C	2.1062895952383624e-14	9.631026349305332
CCL3L3	2.956813501902142e-14	9.628245436007536
FAM221A	2.4792756332403497e-14	9.627211183052738
SPG20-AS1	2.187603054987041e-14	9.623009395642937
NME7	1.508498608101216e-14	9.621800999618978
GADD45GIP1	2.2034275123096515e-14	9.621485175883073
RP11-1070A24.2	2.4160272780025666e-14	9.620958977976949
RP11-17E13.2	2.328788070843675e-14	9.6206645962533
KY	3.0163021929239707e-14	9.620142171154022
RP11-42O15.3	2.522622779137999e-14	9.616933870897777
ZNF18	2.1108639304884103e-14	9.615733363035575
SENP2	1.996207883493659e-14	9.614493482808795
DYNC2LI1	1.9160156899167882e-14	9.609956318436197
CTD-2201E18.5	2.9860760958951655e-14	9.607784800772048
TUBGCP3	2.114134846110513e-14	9.607672644867934
AIRE	2.910945305663428e-14	9.607348060650471
PRICKLE1	2.256701684635849e-14	9.606528456699406
CPNE4	2.923278464460938e-14	9.605000061155058
DRAP1	2.837833758318792e-14	9.60185304636138
CTBP2P8	2.801230560343518e-14	9.60062904646078
PXN-AS1	2.7741915191249755e-14	9.599578809517261
RP11-253I19.3	3.500257923276377e-14	9.598480846615194
MT-CYB	2.3284434842387626e-14	9.598190546083769
ZNF322	2.0874589564793202e-14	9.593101284226243
RP11-131L12.3	3.01422428784673e-14	9.59206389011035
UQCC1	2.3716884802284975e-14	9.59179761013179
RP1-167O22.1	3.929904521594354e-14	9.59088013862301
CCL3	3.764608660614573e-14	9.590612856097987
ZNF786	2.8449112614714815e-14	9.586451310933006
RP11-474G23.3	3.6262654209071544e-14	9.584700551532478
NREP	2.2914932515902356e-14	9.584196008681
RP11-382D12.2	3.6118529260776534e-14	9.580282997551508
KCNT1	3.799643214817127e-14	9.57884117949976
CRLF1	3.8983451552533935e-14	9.57619798139118
DNAJB6	2.260986701989099e-14	9.575347984004466
C4orf3	2.2486289102347012e-14	9.574837595897218
KHSRP	3.37892800971738e-14	9.572681870091914
MT1JP	4.329005221251777e-14	9.571031912058366
TFIP11	2.6839138082630015e-14	9.566196119879681
HPS5	2.6375965742337402e-14	9.56333639800606
PHF20L1	2.747144839112239e-14	9.5607264247457
CCDC91	3.766847804520995e-14	9.559384886402448
RP11-395C3.1	4.1727919297630737e-14	9.55730820948154
CTD-2527I21.4	4.930687699541265e-14	9.557089537519222
COA4	2.3642480626773938e-14	9.556040762172113
HTR5A	5.016289468789014e-14	9.555222810085489
MLH1	2.794076427035251e-14	9.553050750055656
MZF1-AS1	4.106458961076204e-14	9.551718165303075
HNRNPA2B1	3.29420530824255e-14	9.547994825152044
RP11-196G18.3	4.247791601454895e-14	9.544574365527549
KMT2A	3.678696202329114e-14	9.543455077225207
DENND1A	3.4425173159439564e-14	9.541729994281472
SCAMP1	3.647474280557589e-14	9.541351457817822
GIGYF2	3.565653700053967e-14	9.540127166574777
PCF11	3.184881140649746e-14	9.539773167863787
SYTL2	3.5142940764711415e-14	9.539324425463445
MARK4	3.9533271045320237e-14	9.534974835499751
ZNF254	3.77902195136867e-14	9.534048634374447
CD14	4.2876391925035207e-14	9.533106750466473
LINC00698	6.160633548530512e-14	9.531422328233843
ZNF45	4.0773500540176184e-14	9.531027721063191
AC114730.5	4.322944371954803e-14	9.527254599218455
DOC2A	5.349215722517105e-14	9.524221116235346
ERMAP	4.600244885384083e-14	9.52248298523144
PRMT7	4.441629415346457e-14	9.521410477229137
GPD1L	3.3137887354281415e-14	9.520786349898767
MEF2A	3.2123414057773273e-14	9.520274058957419
LAGE3	3.219226008052958e-14	9.519044303128753
THUMPD3	3.7602116639890976e-14	9.5162805323484
RP11-477D19.2	4.294791093737546e-14	9.514137530666186
NAB1	3.9015213115300804e-14	9.511557981470999
KDM4B	4.736200224285268e-14	9.510720810584978
RP11-114N19.3	5.5792007032439986e-14	9.507798360987952
COX16	3.9620124847165144e-14	9.503515431930921
ZNF560	6.813376825438688e-14	9.502536958794643
RP11-566K19.6	5.148520955666436e-14	9.501426997905398
SESN2	5.59436073835054e-14	9.500247335241252
RP11-227G15.10	6.410789378364983e-14	9.500202684650771
RNASEK-C17orf49	4.839538041549931e-14	9.499839918966185
AC005154.7	5.367315321398866e-14	9.499663851467943
RP4-740C4.7	6.050268794911322e-14	9.49938999459172
AC010890.1	5.927011606413341e-14	9.499167891719326
WDR61	3.926205902006216e-14	9.498291621240963
RP11-396B14.2	6.80755796943982e-14	9.498251991934556
ZNF311	6.348338723159958e-14	9.4968378986304
AC005618.8	7.612886086550315e-14	9.495918537488262
EFCAB6	5.468483205539374e-14	9.494460084206167
LINC00342	5.455568860842067e-14	9.4943176759032
ZKSCAN4	5.1478567144599515e-14	9.492990373513694
SUPT5H	5.794891259522098e-14	9.49248262225336
MARK3	4.2363403262469657e-14	9.492470744689085
CNGA4	6.57911516311477e-14	9.49038748539105
HESX1	6.226956062598611e-14	9.490080787579828
ANO3	7.487778232672234e-14	9.489699741874507
SNHG9	5.766569127981076e-14	9.48711503498045
AC092835.2	6.265364493203611e-14	9.48659403778513
TNPO3	5.820525497235607e-14	9.48648476645872
FBXL14	5.112095449048392e-14	9.48610040406937
PDHX	4.38079587293028e-14	9.483952228790502
FBXO3	5.424334966830703e-14	9.482440553535726
RP4-717I23.3	4.797685854724568e-14	9.478669478656233
EGR3	7.685740169179966e-14	9.477592664131556
ZBTB17	6.285538689443889e-14	9.476910578353735
LRRC39	7.129745511321904e-14	9.474900111540295
RP11-118F19.1	7.908692062582314e-14	9.474653684522925
CTC-204F22.1	6.425974117472755e-14	9.469196292884394
LAYN	6.11957323653176e-14	9.467637727428432
ZNF347	6.367527702805958e-14	9.466759329230607
NDUFC1	3.656877796786327e-14	9.46544988823547
ZNF812	7.387121506888007e-14	9.463442615469443
PRSS51	7.020430619830081e-14	9.461503475921363
SPSB3	7.636893826211596e-14	9.460060827114988
RP11-258C19.7	7.372771918429633e-14	9.45967281137616
RP5-1159O4.2	8.133490117466659e-14	9.459074219286016
CTD-2574D22.2	7.696138204188143e-14	9.457918250556013
HIF1A	6.721452340930524e-14	9.454906286113397
CC2D1A	8.798269593659766e-14	9.45394412986761
MTMR9LP	8.230955469936525e-14	9.44971023806332
LAP3	7.941011727321064e-14	9.44855520531161
SCN7A	1.0089758132662593e-13	9.447690709903487
NDUFB8	7.042017820260803e-14	9.446422245127929
LENG1	8.1175616349978e-14	9.44382680518244
LIN7A	7.884737855738256e-14	9.440748791794597
SV2B	1.0792066414951836e-13	9.436940406290214
CTD-2545M3.8	9.66840677034028e-14	9.436330666634062
KCNJ3	8.996528856795343e-14	9.434321325718004
OTOS	1.0966834617952134e-13	9.43352845485716
GRASP	8.133835804447717e-14	9.433038104359207
FBF1	8.078154244675086e-14	9.43142503805768
RPS19BP1	7.961127289112627e-14	9.430954473555978
DHPS	9.268207952104663e-14	9.430013581038178
PICALM	7.200551035203822e-14	9.429784740010573
PPOX	7.676503008618313e-14	9.426951187478034
AC006538.4	1.15892717836372e-13	9.425953057670183
SMARCB1	8.738197378726543e-14	9.423835409334849
RPLP1P6	9.961393860785477e-14	9.42381597891586
CTB-25B13.9	1.127623995831584e-13	9.422417597767286
AIP	8.592140654561484e-14	9.42230212139758
RP11-299G20.2	1.0348709831004658e-13	9.419989942173725
ZFR2	1.0184945088835835e-13	9.417657146575056
RANBP9	7.845077246595302e-14	9.417411619776592
PARS2	7.571380751445026e-14	9.413462202640833
LINC00685	1.2014112233935738e-13	9.412683791453485
RP11-463I20.1	8.802186995185585e-14	9.411818347369818
KRBA2	9.992321309444913e-14	9.398961648920453
RP11-10K16.1	7.836518654066132e-14	9.398246887250265
PCDHGB6	1.5022665344323244e-13	9.396825452760444
AF129408.17	1.3066879404182863e-13	9.396126450343994
NUBPL	7.930441984642134e-14	9.393982329025981
TRIM60P18	1.1307015996596989e-13	9.393218930463407
ADRA1B	1.2969981058567327e-13	9.392241558950797
MAP1S	1.0869922853572339e-13	9.391337356890094
RP11-156E8.1	1.1100786317308498e-13	9.389850818741223
ELL2	9.179716763413247e-14	9.389644931690608
FBXO41	1.1938703382407655e-13	9.389079114027474
SEMA4G	6.541659488118547e-14	9.388796362358026
ZBTB37	1.0378451432452098e-13	9.387367129999351
RP11-822E23.8	1.484322383782408e-13	9.386098986889463
AC016757.3	1.4041976513135913e-13	9.385613486858864
RAB13	1.0268856001416146e-13	9.38247587351921
CDKN2D	9.412766607947881e-14	9.381171323846027
RP11-278C7.5	1.1269673885848228e-13	9.381106381766928
DOCK2	8.761785288959601e-14	9.38013112466702
CTD-2026K11.5	1.4418484999510764e-13	9.375773831573746
UNKL	1.2127256206782346e-13	9.375056084863397
TMEM155	1.734976313739505e-13	9.374898930277492
RPS6KA5	1.280952610349226e-13	9.371455320724069
UBAC2-AS1	1.401451740110304e-13	9.370629085857715
ZSWIM3	1.1008384308232659e-13	9.370266811283468
NFE2L2	8.71196073771091e-14	9.367356531110067
SYNPO2	1.1427161538521219e-13	9.367203584181999
FAM98A	1.122214767764218e-13	9.365226753887345
MED16	1.3996946289955217e-13	9.3605876223614
TNKS2	1.3249516660092982e-13	9.358414014235349
CTRL	1.2217188940468118e-13	9.356834571083912
CTD-2325M2.1	1.665568022494906e-13	9.356587774056017
ZBTB5	1.4281250697646747e-13	9.356485661365816
LCMT2	1.240003367691845e-13	9.35597537268782
TINF2	1.2845985071978928e-13	9.353757702289553
ASB6	1.462259250669865e-13	9.353068024894066
NEDD8	1.2729839293515377e-13	9.348597939069643
RP11-57H12.3	1.9177810419426388e-13	9.348282348229809
FAM73B	1.3575500884868472e-13	9.34816955676277
AC002467.7	1.5171422158943597e-13	9.34204667727939
SNX11	1.3945492302122094e-13	9.339862270744803
RP11-621L6.3	2.112266534401446e-13	9.338044640223018
PRDM8	1.7219931598679907e-13	9.334193907944309
MKX-AS1	2.099307923967553e-13	9.33147808252583
HINFP	1.6121177163277463e-13	9.329028613978759
SYCE2	2.0189451649814757e-13	9.327052050159804
RHPN2	1.4620405965498256e-13	9.323969828550952
AC091729.9	2.038420039946195e-13	9.32272904629544
CCKBR	2.31406260136906e-13	9.32189660039559
RPGRIP1L	1.8137423143335627e-13	9.321525211758289
EML5	1.297217438780205e-13	9.318582061864143
CTB-176F20.3	2.2042453737170764e-13	9.317709106152831
ADRA1D	2.1585303310813492e-13	9.3166802053154
PTCD1	1.9407508349630635e-13	9.316056353040278
FAM151B	1.8347759767946416e-13	9.31592640456062
CALB1	2.184417766566421e-13	9.314149140921273
FAM229A	1.9793872429926481e-13	9.313665987297641
ZNF8	1.8073828258480295e-13	9.312791977470258
MSMP	2.635677033528675e-13	9.312484120437885
RP11-120K19.4	2.372863488851692e-13	9.310447823031518
MT-ATP8	1.7574512555213417e-13	9.309439785472284
AC007228.9	2.487687389295789e-13	9.308709505974662
HIST3H2A	1.9024728679446277e-13	9.305384372903704
CTD-2532N20.1	2.4856136994904397e-13	9.302743164500631
RP11-346C20.3	1.9862856428439313e-13	9.3026071481296
HTT	1.531176625807906e-13	9.301656289352437
FSBP	2.663256304698289e-13	9.298964795303885
SELV	2.5822168595676027e-13	9.298902708807429
TECR	1.8348806303773614e-13	9.297137321292574
AC006449.2	2.4245290830926286e-13	9.294909105071653
WDR78	2.550917892991946e-13	9.293931321863464
JOSD2	2.262500826894885e-13	9.292026522099391
DNAH17-AS1	3.10108527072504e-13	9.29063061196474
ISCA2	1.9400350295971537e-13	9.290190085451801
PQLC1	2.208198050965876e-13	9.287435403350067
GALNT11	1.3099772300688933e-13	9.286787247211823
RP11-514P8.7	2.7444258541268244e-13	9.284673601889526
FCER1G	2.10294852081603e-13	9.284638121799937
MIR7-3HG	2.8860666144182467e-13	9.283606324502978
CSPG4P5	2.865567980606442e-13	9.283233142953696
AP001412.1	2.8881816441640883e-13	9.281893151880727
RP11-93H24.3	2.824708121010786e-13	9.281384401335572
